Id,StockUpDeptId,MaterialId,StockUpFlowId
26854,4,34291,1
26855,4,34292,1
26856,4,34293,1
26857,4,34294,1
26858,4,34295,1
26859,4,34296,1
26860,4,34297,1
26653,4,34370,1
26885,4,34788,1
26992,4,34941,1
26993,4,34942,1
26994,4,34943,1
26995,4,34944,1
26996,4,34945,1
26997,4,34946,1
26998,4,34947,1
26999,4,34948,1
27000,4,34949,1
27001,4,34950,1
27002,4,34951,1
27003,4,34952,1
27004,4,34953,1
27005,4,34954,1
27006,4,34955,1
27007,4,34956,1
27008,4,34957,1
27009,4,34958,1
27010,4,34959,1
27011,4,34960,1
27012,4,34961,1
28771,4,34962,1
28770,4,34963,1
28769,4,34964,1
28768,4,34965,1
28767,4,34966,1
27136,4,35532,1
27139,4,35533,1
27142,4,35534,1
27145,4,35535,1
27574,4,37154,1
27645,4,37267,1
27647,4,37268,1
27646,4,37269,1
27648,4,37270,1
28332,4,37428,1
28356,4,37815,1
29887,4,37816,1
29888,4,37817,1
28630,4,38144,1
29482,4,39264,1
29506,4,39311,1
29641,4,39440,1
17509,4,20924,2
17513,4,20925,2
17510,4,20976,2
17511,4,20977,2
17514,4,20978,2
17512,4,21013,2
11349,4,21023,2
11348,4,21024,2
11347,4,21025,2
11346,4,21026,2
11345,4,21027,2
11344,4,21028,2
5882,4,21053,2
5883,4,21054,2
5884,4,21055,2
393,4,21056,2
394,4,21057,2
4864,4,21058,2
4961,4,21131,2
4962,4,21132,2
4963,4,21133,2
4964,4,21134,2
4945,4,21144,2
4934,4,21150,2
4874,4,21167,2
4933,4,21172,2
4939,4,21179,2
4940,4,21180,2
4941,4,21181,2
4943,4,21183,2
4935,4,21184,2
4936,4,21185,2
4937,4,21186,2
4938,4,21187,2
449,4,21196,2
5006,4,21211,2
5007,4,21212,2
5004,4,21213,2
5005,4,21214,2
4900,4,21215,2
4890,4,21216,2
4901,4,21217,2
5003,4,21218,2
4902,4,21219,2
4904,4,21220,2
4903,4,21222,2
4905,4,21223,2
4906,4,21224,2
4907,4,21225,2
5008,4,21226,2
4908,4,21227,2
4957,4,21228,2
4956,4,21229,2
26494,4,21230,2
11020,4,21231,2
11021,4,21233,2
4888,4,21234,2
4889,4,21235,2
11023,4,21236,2
11019,4,21237,2
26757,4,21238,2
4898,4,21239,2
4899,4,21240,2
4891,4,21241,2
4892,4,21242,2
4893,4,21243,2
4894,4,21244,2
518,4,21248,2
519,4,21249,2
26756,4,21250,2
4895,4,21251,2
4896,4,21252,2
10681,4,21253,2
10680,4,21254,2
10689,4,21257,2
10686,4,21258,2
10687,4,21262,2
10683,4,21263,2
10684,4,21264,2
10685,4,21265,2
27111,4,21278,2
11049,4,21280,2
11054,4,21281,2
11055,4,21282,2
11062,4,21284,2
11063,4,21285,2
11059,4,21286,2
11069,4,21288,2
11067,4,21289,2
11068,4,21290,2
11073,4,21291,2
11075,4,21293,2
11072,4,21294,2
11077,4,21295,2
11078,4,21296,2
11076,4,21297,2
11081,4,21299,2
11079,4,21300,2
10667,4,21301,2
10668,4,21302,2
10669,4,21305,2
10666,4,21306,2
10670,4,21307,2
4897,4,21308,2
4909,4,21310,2
4910,4,21311,2
5001,4,21313,2
4911,4,21315,2
4912,4,21316,2
4913,4,21317,2
4914,4,21318,2
4915,4,21319,2
4916,4,21320,2
4918,4,21324,2
4920,4,21326,2
4921,4,21327,2
4922,4,21328,2
11041,4,21355,2
11046,4,21356,2
11040,4,21357,2
4923,4,21358,2
4926,4,21359,2
4927,4,21360,2
11042,4,21361,2
11048,4,21362,2
4928,4,21363,2
11045,4,21364,2
11047,4,21368,2
4925,4,21369,2
4929,4,21371,2
4930,4,21372,2
4924,4,21376,2
11039,4,21380,2
11043,4,21381,2
11044,4,21382,2
4932,4,21383,2
5022,4,21384,2
5023,4,21385,2
5009,4,21386,2
5025,4,21393,2
5026,4,21394,2
5028,4,21395,2
5029,4,21396,2
5027,4,21397,2
5017,4,21402,2
5012,4,21403,2
5018,4,21404,2
5013,4,21412,2
5014,4,21413,2
11313,4,21438,2
11312,4,21442,2
11315,4,21476,2
11314,4,21477,2
11026,4,21490,2
11029,4,21491,2
11024,4,21492,2
11027,4,21493,2
11017,4,21494,2
11025,4,21495,2
11028,4,21496,2
11018,4,21497,2
11012,4,21498,2
11016,4,21499,2
11010,4,21500,2
11013,4,21501,2
11014,4,21502,2
11011,4,21503,2
10724,4,21504,2
10725,4,21505,2
10723,4,21506,2
10731,4,21507,2
10729,4,21508,2
10722,4,21509,2
10730,4,21516,2
10728,4,21517,2
10726,4,21518,2
10727,4,21519,2
5015,4,22236,2
11031,4,23432,2
11030,4,23433,2
26495,4,23434,2
4969,4,30163,2
4970,4,30164,2
4971,4,30165,2
4972,4,30166,2
4976,4,30167,2
4977,4,30168,2
4973,4,30169,2
4974,4,30170,2
4975,4,30171,2
4978,4,30172,2
4979,4,30173,2
4980,4,30174,2
4981,4,30175,2
4982,4,30176,2
4983,4,30177,2
4984,4,30178,2
4985,4,30179,2
4986,4,30180,2
4987,4,30181,2
4988,4,30182,2
4992,4,30186,2
4993,4,30187,2
10696,4,30449,2
10708,4,30450,2
10707,4,30451,2
10711,4,30452,2
10718,4,30453,2
10709,4,30454,2
10719,4,30455,2
10715,4,30456,2
10713,4,30457,2
10697,4,30458,2
10712,4,30459,2
10706,4,30460,2
10716,4,30461,2
10710,4,30462,2
10714,4,30463,2
10717,4,30464,2
10701,4,30465,2
10699,4,30466,2
10700,4,30467,2
10698,4,30468,2
10703,4,30469,2
10705,4,30470,2
10702,4,30471,2
10704,4,30472,2
10721,4,30473,2
10720,4,30474,2
11123,4,30499,2
11116,4,30501,2
11117,4,30502,2
11118,4,30503,2
11119,4,30504,2
11120,4,30505,2
11121,4,30506,2
11122,4,30507,2
10885,4,30508,2
11050,4,30509,2
11061,4,30510,2
11066,4,30511,2
11053,4,30513,2
11060,4,30515,2
11065,4,30517,2
10884,4,30518,2
10878,4,30522,2
10882,4,30523,2
10883,4,30524,2
11057,4,30525,2
10876,4,30526,2
11052,4,30529,2
11058,4,30534,2
11070,4,30539,2
11074,4,30544,2
11080,4,30551,2
11015,4,30676,2
26960,4,30691,2
11009,4,30732,2
5906,4,30733,2
5905,4,30734,2
11372,4,30763,2
11371,4,30764,2
11370,4,30765,2
11369,4,30766,2
11368,4,30767,2
11367,4,30768,2
11366,4,30769,2
11365,4,30770,2
11364,4,30771,2
11022,4,31226,2
17436,4,31847,2
17530,4,31848,2
17437,4,31849,2
17438,4,31850,2
17439,4,31851,2
17440,4,31852,2
17441,4,31853,2
17442,4,31854,2
17443,4,31855,2
17444,4,31856,2
17445,4,31857,2
17416,4,31867,2
17417,4,31868,2
17418,4,31869,2
17419,4,31870,2
17420,4,31871,2
17421,4,31872,2
17422,4,31873,2
17423,4,31874,2
17424,4,31875,2
17425,4,31876,2
17426,4,31877,2
17427,4,31879,2
17428,4,31880,2
17429,4,31881,2
17430,4,31882,2
17431,4,31883,2
17446,4,31884,2
17447,4,31885,2
17448,4,31886,2
17432,4,31887,2
17433,4,31888,2
17434,4,31889,2
17435,4,31890,2
17483,4,31930,2
17484,4,31931,2
17485,4,31932,2
17486,4,31933,2
17487,4,31934,2
17488,4,31935,2
17489,4,31936,2
17490,4,31937,2
17491,4,31938,2
17492,4,31939,2
17493,4,31940,2
17494,4,31941,2
17495,4,31942,2
17496,4,31943,2
17497,4,31944,2
17498,4,31945,2
17499,4,31946,2
17500,4,31947,2
17501,4,31948,2
17502,4,31949,2
17503,4,31950,2
26762,4,32049,2
17522,4,32051,2
26837,4,34549,2
26867,4,34770,2
26866,4,34771,2
29355,4,39079,2
29356,4,39080,2
29433,4,39081,2
29479,4,39227,2
29478,4,39228,2
29477,4,39229,2
29481,4,39230,2
29895,4,39672,2
29896,4,39673,2
29897,4,39674,2
29898,4,39675,2
29899,4,39676,2
29902,4,39677,2
29901,4,39679,2
29900,4,39680,2
29903,4,39681,2
29904,4,39682,2
29905,4,39683,2
29906,4,39684,2
29907,4,39685,2
29908,4,39686,2
29909,4,39687,2
29910,4,39688,2
29911,4,39689,2
27340,4,10884,3
26602,4,19831,3
26603,4,19832,3
26604,4,19833,3
26605,4,19834,3
317,4,20896,3
318,4,20897,3
319,4,20899,3
320,4,20901,3
321,4,20902,3
323,4,20907,3
324,4,20909,3
325,4,20910,3
326,4,20912,3
10733,4,20914,3
10736,4,20915,3
10732,4,20916,3
10734,4,20917,3
4997,4,20921,3
4998,4,20922,3
335,4,20953,3
336,4,20955,3
337,4,20956,3
338,4,20958,3
340,4,20962,3
341,4,20964,3
342,4,20966,3
343,4,20968,3
10997,4,20970,3
10996,4,20971,3
4999,4,20975,3
356,4,20982,3
357,4,20984,3
358,4,20986,3
359,4,20988,3
373,4,21007,3
374,4,21009,3
375,4,21010,3
376,4,21012,3
4865,4,21120,3
4944,4,21130,3
4876,4,21174,3
4877,4,21175,3
10692,4,21255,3
10690,4,21256,3
10688,4,21259,3
10693,4,21260,3
10691,4,21261,3
5000,4,21312,3
5002,4,21314,3
4917,4,21322,3
4919,4,21325,3
26826,4,21365,3
26821,4,21366,3
26824,4,21367,3
26825,4,21373,3
26823,4,21374,3
26822,4,21378,3
26827,4,21379,3
5010,4,21399,3
5011,4,21400,3
5016,4,21401,3
11307,4,21445,3
11306,4,21460,3
17516,4,21461,3
26649,4,21510,3
26646,4,21511,3
26647,4,21512,3
26644,4,21514,3
26648,4,21515,3
5032,4,30010,3
10735,4,30023,3
10994,4,30155,3
4989,4,30183,3
4990,4,30184,3
4991,4,30185,3
11083,4,30245,3
11084,4,30246,3
11086,4,30247,3
11082,4,30248,3
11085,4,30249,3
11097,4,30253,3
11095,4,30254,3
11096,4,30255,3
11092,4,30258,3
11091,4,30259,3
11088,4,30269,3
11090,4,30270,3
11093,4,30274,3
11098,4,30275,3
11099,4,30276,3
11094,4,30285,3
11100,4,30286,3
11035,4,30287,3
11087,4,31186,3
11089,4,31188,3
11034,4,31189,3
17504,4,31951,3
17505,4,31952,3
17506,4,31953,3
11305,4,32053,3
27350,4,37023,3
27352,4,37034,3
28635,4,38152,3
28636,4,38153,3
28637,4,38154,3
28638,4,38155,3
28639,4,38156,3
28640,4,38157,3
28641,4,38158,3
28642,4,38161,3
28643,4,38162,3
28644,4,38164,3
28645,4,38165,3
28646,4,38166,3
28647,4,38167,3
28648,4,38168,3
28649,4,38169,3
28650,4,38170,3
28651,4,38171,3
28652,4,38172,3
28655,4,38175,3
28656,4,38176,3
28653,4,38179,3
28654,4,38180,3
28657,4,38181,3
4996,4,20927,5
4958,4,20990,5
4959,4,21015,5
5867,4,21037,5
5868,4,21038,5
11156,4,21039,5
4931,4,21377,5
4960,4,21398,5
5019,4,21406,5
5020,4,21407,5
5021,4,21408,5
5898,4,21410,5
17517,4,21531,5
17518,4,21532,5
11155,4,30210,5
11133,4,30212,5
11139,4,30213,5
11142,4,30214,5
11147,4,30215,5
11149,4,30222,5
11151,4,30223,5
11131,4,30225,5
11132,4,30226,5
11154,4,30228,5
11138,4,30229,5
11144,4,30230,5
11146,4,30231,5
11140,4,30234,5
5178,4,30235,5
11145,4,30236,5
11141,4,30237,5
11148,4,30238,5
5179,4,30239,5
10976,4,30277,5
5180,4,30373,5
5181,4,30374,5
5182,4,30375,5
5183,4,30381,5
5184,4,30382,5
5185,4,30387,5
5186,4,30388,5
5187,4,30389,5
26288,4,30958,5
5862,4,31200,5
5863,4,31201,5
5861,4,31202,5
11981,4,31494,5
17478,4,31908,5
17479,4,31909,5
17480,4,31910,5
17481,4,31911,5
17482,4,31912,5
17507,4,32016,5
26652,4,32017,5
17508,4,32018,5
17519,4,32021,5
17520,4,32022,5
17521,4,32023,5
26861,4,32043,5
17533,4,32045,5
17535,4,32047,5
26640,4,32897,5
26954,4,33450,5
26956,4,34285,5
26957,4,34286,5
26958,4,34287,5
26959,4,34288,5
26953,4,34289,5
26601,4,34362,5
26989,4,34550,5
29085,4,38789,5
29086,4,38790,5
29561,4,39402,5
29562,4,39403,5
29563,4,39404,5
29564,4,39473,5
29803,4,39589,5
29964,4,39638,5
29966,4,39639,5
29962,4,39871,5
10746,4,1978,6
10744,4,1979,6
11290,4,4001,6
11128,4,5542,6
10745,4,5660,6
10738,4,9671,6
11036,4,13150,6
297,4,13153,6
4942,4,21182,6
11003,4,21247,6
10900,4,21323,6
17529,4,21439,6
17515,4,21440,6
26793,4,21513,6
26500,4,22317,6
26963,4,22532,6
26991,4,22533,6
26828,4,22534,6
17523,4,22535,6
11105,4,22708,6
26760,4,22710,6
5858,4,31207,6
11300,4,31315,6
11297,4,31316,6
11299,4,31318,6
11298,4,31319,6
11362,4,31320,6
11363,4,31322,6
26668,4,31323,6
11102,4,31326,6
27078,4,31329,6
10737,4,31400,6
27086,4,31621,6
27146,4,31622,6
27044,4,31623,6
26909,4,31624,6
26907,4,31625,6
26575,4,31627,6
17524,4,31628,6
26836,4,31629,6
17525,4,31630,6
17456,4,31865,6
17457,4,31866,6
17477,4,31907,6
17532,4,31913,6
17531,4,31922,6
27573,4,37153,6
26888,4,2262,7
26889,4,2264,7
26890,4,2265,7
28857,4,2268,7
26893,4,2270,7
10857,4,2849,7
5892,4,4776,7
26844,4,5830,7
26887,4,5831,7
26892,4,6105,7
27628,4,6166,7
10871,4,6168,7
227,4,6169,7
10837,4,6171,7
10803,4,6173,7
228,4,6178,7
229,4,6179,7
10860,4,6182,7
10862,4,6183,7
10808,4,6184,7
11310,4,6801,7
232,4,6805,7
243,4,9560,7
244,4,9564,7
267,4,9900,7
10802,4,9934,7
10864,4,9939,7
11109,4,9941,7
10807,4,9942,7
270,4,9945,7
10902,4,9946,7
271,4,9952,7
10859,4,9956,7
10895,4,9957,7
10867,4,9960,7
11110,4,9968,7
10863,4,9970,7
274,4,9971,7
275,4,9973,7
10894,4,9974,7
10858,4,9977,7
277,4,9979,7
278,4,9982,7
279,4,9983,7
280,4,9985,7
281,4,9986,7
10892,4,9987,7
10861,4,9989,7
283,4,9994,7
10889,4,9996,7
10865,4,9997,7
11127,4,9999,7
10869,4,10000,7
285,4,10005,7
286,4,10009,7
27253,4,10012,7
10906,4,10031,7
287,4,10037,7
10836,4,10041,7
10838,4,10042,7
11111,4,10046,7
11112,4,10050,7
27339,4,10051,7
10886,4,10053,7
288,4,10054,7
10870,4,10058,7
10905,4,10084,7
10887,4,10085,7
290,4,10087,7
26761,4,10219,7
10874,4,10220,7
10877,4,10221,7
27112,4,10222,7
10875,4,10223,7
10879,4,10224,7
27113,4,10225,7
291,4,10240,7
5893,4,10390,7
17595,4,10450,7
292,4,11133,7
294,4,12034,7
17594,4,12601,7
10809,4,12713,7
10842,4,12714,7
299,4,13184,7
10891,4,13645,7
304,4,13646,7
26948,4,13922,7
26946,4,13923,7
26947,4,13924,7
26902,4,13925,7
26949,4,13926,7
26894,4,14616,7
11125,4,14689,7
11126,4,14690,7
26899,4,14691,7
26883,4,14716,7
10840,4,15683,7
10872,4,15692,7
26843,4,17324,7
26895,4,17325,7
5856,4,19385,7
5895,4,19624,7
5857,4,19989,7
10908,4,20052,7
10890,4,20053,7
5894,4,20432,7
10866,4,20433,7
10804,4,20889,7
4855,4,20923,7
10805,4,20947,7
10806,4,21002,7
4965,4,21188,7
5024,4,21387,7
27252,4,22718,7
10907,4,22723,7
10844,4,22725,7
10888,4,22728,7
10868,4,22729,7
26845,4,22738,7
10909,4,31199,7
10893,4,31230,7
26891,4,31250,7
11309,4,31268,7
27337,4,31365,7
10850,4,31556,7
11001,4,31578,7
11308,4,32123,7
11982,4,32519,7
11984,4,32520,7
11983,4,32521,7
11985,4,32522,7
26896,4,32934,7
26898,4,33014,7
26838,4,33343,7
28490,4,33894,7
26961,4,33941,7
29921,4,38765,7
29922,4,38779,7
29924,4,38818,7
29923,4,39346,7
29925,4,39399,7
29926,4,39472,7
29963,4,39872,7
29965,4,39873,7
29967,4,39874,7
30078,4,40045,7
150,4,4083,8
10755,4,4086,8
10757,4,4090,8
153,4,4099,8
154,4,4100,8
155,4,4101,8
156,4,4102,8
10665,4,4103,8
10747,4,4104,8
10748,4,4105,8
10778,4,4106,8
17549,4,4122,8
26897,4,4123,8
10749,4,4125,8
10750,4,4126,8
10751,4,4127,8
10780,4,4128,8
10752,4,4148,8
10753,4,4149,8
167,4,4150,8
10781,4,4151,8
10759,4,4166,8
10760,4,4167,8
10761,4,4168,8
10762,4,4170,8
10910,4,4171,8
10763,4,4172,8
10851,4,4178,8
10782,4,4179,8
10764,4,4182,8
5825,4,4183,8
177,4,4186,8
178,4,4187,8
179,4,4188,8
5826,4,4190,8
180,4,4191,8
5827,4,4193,8
181,4,4195,8
182,4,4196,8
183,4,4197,8
184,4,4199,8
185,4,4200,8
5828,4,4201,8
5829,4,4202,8
5830,4,4203,8
186,4,4204,8
187,4,4205,8
188,4,4206,8
189,4,4207,8
190,4,4208,8
191,4,4211,8
5831,4,4212,8
192,4,4213,8
10824,4,4214,8
10825,4,4215,8
195,4,4216,8
5832,4,4217,8
5833,4,4218,8
196,4,4223,8
5834,4,4224,8
197,4,4225,8
5835,4,4226,8
11301,4,4227,8
198,4,4231,8
199,4,4232,8
5836,4,4235,8
5837,4,4238,8
200,4,4239,8
201,4,4240,8
202,4,4245,8
10813,4,4267,8
5838,4,4290,8
204,4,4292,8
205,4,4294,8
10826,4,4295,8
5839,4,4298,8
5840,4,4300,8
207,4,4303,8
208,4,4305,8
11292,4,4322,8
209,4,5205,8
10754,4,5206,8
10758,4,5207,8
10765,4,5211,8
213,4,5238,8
214,4,5240,8
215,4,5342,8
5841,4,5416,8
216,4,5422,8
217,4,5443,8
218,4,5494,8
219,4,5495,8
220,4,5496,8
221,4,5499,8
222,4,5500,8
5842,4,5514,8
223,4,5515,8
224,4,5520,8
225,4,5945,8
27359,4,9561,8
26493,4,9654,8
11108,4,10994,8
293,4,11519,8
10786,4,13586,8
10787,4,13587,8
10784,4,13588,8
10827,4,13597,8
10848,4,13600,8
10775,4,13601,8
10789,4,13602,8
10791,4,13603,8
10794,4,13604,8
26831,4,13605,8
10830,4,13612,8
10831,4,13614,8
17548,4,13617,8
10998,4,13621,8
10776,4,13622,8
10795,4,13623,8
10797,4,13624,8
10834,4,13626,8
10833,4,13628,8
10779,4,13763,8
10790,4,13765,8
10796,4,13767,8
10793,4,13769,8
309,4,13771,8
10792,4,13772,8
10823,4,13872,8
312,4,13880,8
313,4,13881,8
314,4,13885,8
10995,4,16894,8
10835,4,17165,8
11113,4,17166,8
11115,4,17167,8
11124,4,17210,8
11056,4,17211,8
11064,4,17212,8
11071,4,17213,8
11006,4,17214,8
11007,4,17215,8
11008,4,17216,8
11000,4,17274,8
10904,4,17306,8
10897,4,18870,8
10818,4,18913,8
10819,4,18914,8
10820,4,18915,8
10821,4,18916,8
10815,4,19054,8
10816,4,19055,8
10817,4,19097,8
10898,4,19335,8
10810,4,19588,8
10903,4,19589,8
10811,4,19597,8
26882,4,19598,8
10899,4,19658,8
4994,4,19977,8
4995,4,19978,8
17579,4,19979,8
10766,4,20158,8
10911,4,20390,8
10913,4,20391,8
10916,4,20392,8
10917,4,20393,8
10920,4,20394,8
10927,4,20395,8
10931,4,20396,8
10933,4,20397,8
10935,4,20398,8
10940,4,20399,8
10942,4,20400,8
10944,4,20401,8
10946,4,20402,8
10948,4,20403,8
10950,4,20404,8
10953,4,20405,8
10955,4,20406,8
10957,4,20407,8
10959,4,20408,8
10960,4,20409,8
10961,4,20410,8
5909,4,20411,8
11033,4,20412,8
10962,4,20413,8
10965,4,20414,8
10967,4,20415,8
10969,4,20416,8
10971,4,20417,8
10973,4,20418,8
10975,4,20419,8
10977,4,20420,8
10979,4,20421,8
10980,4,20422,8
10981,4,20423,8
10982,4,20424,8
10983,4,20425,8
10984,4,20426,8
10985,4,20427,8
10988,4,20428,8
10990,4,20429,8
10991,4,20430,8
11332,4,20455,8
11330,4,20456,8
11103,4,20471,8
11032,4,20472,8
10756,4,20494,8
10853,4,20688,8
10855,4,20689,8
10856,4,20690,8
11287,4,22267,8
11289,4,22269,8
11288,4,22270,8
11114,4,22271,8
11004,4,22272,8
10822,4,22991,8
10767,4,23062,8
10770,4,23063,8
10768,4,23064,8
10769,4,23065,8
10771,4,23066,8
10772,4,23067,8
10774,4,23068,8
10773,4,23069,8
11328,4,23070,8
11329,4,23071,8
11331,4,23094,8
11326,4,23095,8
11325,4,23096,8
11324,4,23097,8
11291,4,31198,8
10814,4,31203,8
5853,4,31204,8
10812,4,31205,8
5855,4,31206,8
10828,4,31210,8
10783,4,31212,8
10788,4,31214,8
11327,4,31215,8
11293,4,31216,8
27128,4,31217,8
10896,4,31218,8
10777,4,31521,8
10785,4,31522,8
10798,4,31523,8
10799,4,31524,8
10800,4,31525,8
10801,4,31526,8
10843,4,31529,8
10829,4,31530,8
10832,4,31533,8
10849,4,31557,8
10845,4,31568,8
10847,4,31572,8
10901,4,31580,8
11002,4,31646,8
17576,4,31954,8
17577,4,31955,8
17578,4,31956,8
17550,4,31970,8
17551,4,31971,8
17552,4,31972,8
17553,4,31973,8
17554,4,31974,8
17555,4,31975,8
17556,4,31976,8
17580,4,31977,8
17557,4,31978,8
17558,4,31979,8
17559,4,31980,8
17560,4,31981,8
17561,4,31982,8
17562,4,31983,8
17563,4,31984,8
17564,4,31985,8
17565,4,31986,8
17566,4,31987,8
17567,4,31988,8
17568,4,31989,8
17569,4,31990,8
17570,4,31991,8
17571,4,31992,8
17572,4,31993,8
17573,4,31994,8
17574,4,31995,8
17575,4,31999,8
17581,4,32019,8
17582,4,32020,8
17584,4,32026,8
17585,4,32027,8
17586,4,32028,8
17587,4,32031,8
17588,4,32032,8
17589,4,32034,8
17590,4,32035,8
17583,4,32052,8
11304,4,32101,8
11302,4,32104,8
11303,4,32118,8
26990,4,32119,8
17591,4,32523,8
17592,4,32524,8
17593,4,32526,8
26908,4,32982,8
26833,4,33019,8
26900,4,33020,8
26865,4,33021,8
26944,4,33054,8
26840,4,33087,8
26868,4,33088,8
26839,4,33389,8
27040,4,33783,8
26835,4,33824,8
27167,4,34350,8
26841,4,34769,8
27143,4,35515,8
27144,4,35516,8
27134,4,35517,8
27135,4,35518,8
27137,4,35519,8
27138,4,35520,8
27140,4,35521,8
27141,4,35522,8
27585,4,37057,8
27589,4,37059,8
27590,4,37061,8
27594,4,37063,8
27603,4,37064,8
27604,4,37066,8
27619,4,37195,8
27625,4,37196,8
27631,4,37197,8
29313,4,38976,8
29644,4,38977,8
29643,4,39449,8
29913,4,39785,8
29915,4,39786,8
29916,4,39788,8
29917,4,39789,8
29918,4,39790,8
25649,1,301,9
25721,1,304,9
26149,1,306,9
25633,1,309,9
25619,1,310,9
25646,1,1151,9
25722,1,1154,9
345,1,3417,9
346,1,3427,9
347,1,3437,9
348,1,3448,9
349,1,3458,9
350,1,3478,9
351,1,3538,9
372,1,3558,9
377,1,3568,9
379,1,3589,9
381,1,3596,9
400,1,3603,9
401,1,3613,9
21374,1,3623,9
27184,1,3633,9
398,1,3643,9
402,1,3653,9
403,1,3673,9
410,1,3683,9
411,1,3693,9
412,1,3703,9
413,1,3713,9
25507,1,3724,9
25658,1,3771,9
25650,1,3781,9
414,1,3921,9
421,1,3931,9
25664,1,4073,9
33326,1,4183,9
33320,1,4188,9
33321,1,4190,9
33324,1,4197,9
33329,1,4207,9
33330,1,4208,9
33322,1,4231,9
33323,1,4232,9
25625,1,4384,9
415,1,4464,9
427,1,4500,9
428,1,4510,9
25621,1,4552,9
432,1,4972,9
33328,1,5240,9
33327,1,5416,9
438,1,5734,9
439,1,6178,9
458,1,6801,9
459,1,9555,9
468,1,9572,9
467,1,9629,9
466,1,9989,9
460,1,10003,9
472,1,10031,9
474,1,10084,9
21337,1,10447,9
27351,1,10884,9
476,1,11070,9
477,1,12034,9
26286,1,13211,9
25647,1,13336,9
478,1,13645,9
479,1,13914,9
21348,1,13978,9
21347,1,13979,9
25608,1,13980,9
27670,1,13981,9
27671,1,13982,9
11585,1,14331,9
481,1,14332,9
482,1,14333,9
483,1,14335,9
484,1,14336,9
485,1,14337,9
486,1,14348,9
487,1,14349,9
488,1,14350,9
489,1,14351,9
490,1,14352,9
491,1,14353,9
492,1,14354,9
493,1,14355,9
494,1,14356,9
495,1,14357,9
496,1,14358,9
497,1,14359,9
498,1,14360,9
499,1,14361,9
500,1,14362,9
501,1,14363,9
502,1,14364,9
503,1,14365,9
504,1,14366,9
505,1,14367,9
506,1,14368,9
507,1,14369,9
508,1,14370,9
509,1,14371,9
510,1,14372,9
511,1,14373,9
512,1,14374,9
513,1,14377,9
514,1,14378,9
515,1,14379,9
516,1,14380,9
517,1,14381,9
520,1,14382,9
521,1,14383,9
522,1,14386,9
523,1,14387,9
524,1,14388,9
525,1,14389,9
526,1,14390,9
527,1,14391,9
528,1,14392,9
529,1,14393,9
530,1,14394,9
531,1,14395,9
5036,1,14396,9
5037,1,14397,9
5045,1,14405,9
5046,1,14406,9
5047,1,14407,9
5048,1,14408,9
5050,1,14410,9
5051,1,14411,9
5052,1,14412,9
5888,1,14413,9
5889,1,14414,9
5890,1,14415,9
5053,1,14416,9
5054,1,14419,9
5055,1,14420,9
5056,1,14428,9
5057,1,14429,9
5058,1,14431,9
5059,1,14432,9
5060,1,14437,9
5061,1,14438,9
5062,1,14439,9
5063,1,14441,9
5064,1,14442,9
5065,1,14443,9
5066,1,14444,9
5067,1,14446,9
5068,1,14447,9
5069,1,14448,9
5070,1,14449,9
5071,1,14450,9
5072,1,14451,9
5073,1,14452,9
5074,1,14453,9
5075,1,14454,9
5076,1,14455,9
5077,1,14456,9
5078,1,14457,9
5079,1,14458,9
5080,1,14459,9
5081,1,14460,9
5082,1,14461,9
5083,1,14462,9
5084,1,14463,9
5085,1,14465,9
532,1,14466,9
533,1,14467,9
534,1,14468,9
535,1,14469,9
536,1,14475,9
537,1,14476,9
538,1,14477,9
539,1,14478,9
540,1,14479,9
541,1,14480,9
542,1,14481,9
543,1,14482,9
544,1,14483,9
545,1,14484,9
546,1,14485,9
547,1,14486,9
26447,1,14558,9
549,1,14716,9
25659,1,16646,9
550,1,17274,9
548,1,17306,9
25603,1,19624,9
25666,1,19799,9
26758,1,19832,9
552,1,19919,9
5891,1,19921,9
553,1,19922,9
554,1,19923,9
555,1,19924,9
556,1,19925,9
557,1,19926,9
558,1,19927,9
559,1,19928,9
560,1,19929,9
561,1,19930,9
562,1,19931,9
563,1,19932,9
564,1,19933,9
565,1,19938,9
566,1,19939,9
567,1,19940,9
568,1,19941,9
569,1,19942,9
570,1,19943,9
571,1,19944,9
5128,1,19948,9
5129,1,19949,9
5130,1,19950,9
5131,1,19951,9
5133,1,19956,9
5135,1,19958,9
5136,1,19959,9
5137,1,20009,9
21351,1,20158,9
26577,1,20783,9
6029,1,20885,9
6033,1,20886,9
6030,1,20887,9
6032,1,20888,9
10468,1,20890,9
10489,1,20892,9
10492,1,20896,9
10497,1,20897,9
10490,1,20899,9
10491,1,20901,9
10495,1,20902,9
11894,1,20904,9
10499,1,20907,9
10493,1,20909,9
10498,1,20910,9
10494,1,20912,9
26906,1,20913,9
11386,1,20914,9
11388,1,20915,9
11387,1,20916,9
11385,1,20917,9
11547,1,20919,9
6067,1,20920,9
11390,1,20921,9
11391,1,20922,9
11551,1,20924,9
11555,1,20925,9
10471,1,20928,9
10488,1,20930,9
6031,1,20931,9
6036,1,20932,9
10481,1,20933,9
10480,1,20934,9
11583,1,20935,9
11584,1,20936,9
5885,1,20937,9
26269,1,20938,9
11392,1,20939,9
11582,1,20940,9
25641,1,20941,9
10482,1,20942,9
6035,1,20943,9
6038,1,20944,9
6034,1,20945,9
6039,1,20946,9
10469,1,20948,9
10501,1,20950,9
10510,1,20953,9
10505,1,20955,9
