id,BomCode,BomCodeName,CanPacking,Remark,LastUpdatedDateTime,NeedPicking
6399,PDW16F01,16mm抽前,0,,2016-06-15 19:41:23.957,
6400,PDW16T01,16mm格子架横间板,0,,2016-06-15 19:42:24.38,
6401,PDW16V01,16mm格子架竖间板,0,,2016-06-15 19:43:24.07,
6402,PDW18S01,18mm抽侧,0,,2016-06-15 19:44:31.78,
6403,PDW18B01,18mm抽后,0,,2016-06-15 19:45:32.793,
6404,PDW18F01,18mm抽前,0,,2016-06-15 19:47:07.067,
6405,PDW19S01,19mm抽侧,0,,2016-06-15 19:48:05.14,
6406,PDW19B01,19mm抽后,0,,2016-06-15 19:49:04.21,
6407,PDW19F01,19mm抽前,0,,2016-06-15 19:50:02.103,
6408,PSL18S02,18mm斜层板,0,,2016-06-15 19:51:19.073,
6409,PSL25S02,25mm斜层板,0,,2016-06-15 19:52:24.21,
6410,PSL48S01,48mm工艺层板,0,,2016-06-15 19:53:28.44,
6411,PSL48S03,48mm灯槽层板,0,,2016-06-15 19:54:26.67,
6412,PSL65S01,65mm工艺层板,0,,2016-06-15 19:55:25.187,
6413,PSL65S03,65mm灯槽层板,0,,2016-06-15 19:56:50.6,
6414,PAK18001,18mm加固板,0,,2017-06-14 12:01:32.823,
6415,PAK18002,18mm装饰顶线三角加固板,0,,2016-06-15 19:59:45.35,
6416,PAK10003,10mm圆弧加固板,0,,2016-06-15 20:01:02.71,
6417,PAL18001,18mm顶线,0,,2017-06-14 12:01:19.53,
6418,PAM18001,18mm垫板,0,,2017-03-20 16:57:31.69,
6419,PAN18001,18mm收口板,0,,2016-06-15 20:04:33.79,
6420,PAP18001,18mm顶盒面板,0,,2016-06-15 20:07:12.583,
6421,PAP18002,18mm顶盒侧板,0,,2016-06-15 20:12:01.647,
6422,PAP18003,18mm顶盒后板,0,,2016-06-15 20:12:56.717,
6423,PAQ18001,18mm底盒面板,0,,2016-06-15 20:13:58.88,
6424,PAQ18002,18mm底盒侧板,0,,2016-06-15 20:15:01.29,
6425,PAQ18003,18mm底盒后板,0,,2016-06-15 20:15:59.287,
6426,PAE18002,18mm侧盒面板,0,,2016-06-15 20:16:51.28,
6427,PAE18003,18mm侧盒侧板,0,,2016-06-15 20:18:02.567,
6428,PAE18004,18mm侧盒后板,0,,2016-06-15 20:19:02.953,
6429,PAL19001,19mm顶线,0,,2017-03-02 17:04:00.173,
6430,PAM19001,19mm垫板,0,,2016-06-15 20:21:39.577,
6431,PAM25001,25mm垫板,0,,2016-06-15 20:22:40.91,
6432,PAN25001,25mm收口板,0,,2016-06-15 20:24:03.49,
6433,PAP25002,25mm顶盒侧板,0,,2016-06-15 20:25:17.267,
6434,PAE25002,25mm侧盒面板,0,,2016-06-15 20:26:11.09,
6435,PAE25003,25mm侧盒侧板,0,,2016-06-15 20:27:09.073,
6436,PAM26001,26mm垫板,0,,2016-06-15 20:28:18.027,
6437,PSL48U02,48mm5#柜1#层板(上),0,,2016-06-15 20:30:29.29,
6438,PSL48M02,48mm5#柜1#层板(中),0,,2016-06-15 20:31:28.703,
6439,PSL48U03,48mm5#柜2#层板(上),0,,2016-06-15 20:33:05.36,
6440,PSL48M03,48mm5#柜2#层板(中),0,,2016-06-15 20:35:44.173,
6441,PAR18001,18mm罗马柱定位板,0,,2016-06-15 20:37:05.773,
6442,PAJ20001,20mm吸塑望板,0,,2016-06-15 20:38:22.833,
6443,PFR00034,古典装饰底线,0,,2016-06-15 20:39:51.593,
6444,PFR00035,古典吸塑线条,0,,2016-06-15 20:40:58.523,
6445,PSL60S01,60mm工艺层板,0,,2016-06-15 20:42:30.69,
6446,PSL60S03,60mm灯槽层板,0,,2016-06-15 20:44:01.1,
6447,PAS10003,10mm加锁板,0,,2016-06-15 20:45:04.063,
6448,PAA10001,10mm挡板,0,,2016-06-15 20:46:01.36,
6449,PAT18001,18mm趟板,0,,2016-06-15 20:46:57.267,
6450,PFR00036,内圆弧抽面(吸塑),0,,2016-06-15 20:48:19.06,
6451,PDP1802,18mm阿维尼翁吸塑单面板,0,,2016-06-15 20:49:59.48,
6452,PDP1803,18mm印象图尔吸塑单面板,0,,2016-06-15 20:51:01.67,
6453,PDP2001,20mm门板,0,,2016-06-15 20:52:50.053,
6454,PDP2002,20mm阿维尼翁吸塑单面板,0,,2016-06-15 20:54:01.767,
6455,PDP2003,20mm印象图尔吸塑单面板,0,,2016-06-15 20:54:56.2,
6456,PFP1802,18mm阿维尼翁吸塑抽面,0,,2016-06-15 20:55:59.463,
6457,PFP1803,18mm印象图尔吸塑抽面,0,,2016-06-15 20:57:00.373,
6458,PTB1801,18mm台面,0,,2016-06-15 20:58:00.883,
6459,PTB2501,25mm台面,0,,2016-06-15 20:58:58.413,
6460,PTB3501,35mm台面,0,,2016-06-15 20:59:51.867,
6461,PDW10T01,10mm格子架横间板,0,,2016-06-15 21:01:17.933,
6462,PDW10V01,10mm格子架竖间板,0,,2016-06-15 21:02:18.08,
6463,PSL19S01,19mm工艺层板,0,,2016-06-16 08:20:01.003,
6464,PSL25U01,25mm上固层,0,,2016-06-16 08:25:52.43,
6465,PSL25M01,25mm中固层,0,,2016-06-16 08:29:02.713,
6466,PSL25D01,25mm下固层,0,,2016-06-16 08:30:45.84,
6467,PSL25V01,25mm活层板,0,,2016-06-16 08:33:18.19,
6468,PSL25U02,25mm5#柜1#层板(上),0,,2016-06-16 08:37:18.717,
6469,PSL25M02,25mm5#柜1#层板(中),0,,2016-06-16 08:38:04.01,
6470,PSL25D02,25mm5#柜1#层板(下),0,,2016-06-16 08:38:49.553,
6471,PSL25U03,25mm5#柜2#层板(上),0,,2016-06-16 08:44:33.21,
6472,PSL25M03,25mm5#柜2#层板(中),0,,2016-06-16 08:45:11.54,
6473,PSL25D03,25mm5#柜2#层板(下),0,,2016-06-16 08:45:55.343,
6474,PSL25U04,25mm310圆弧层板(上),0,,2016-06-16 08:55:04.9,
6475,PSL25M04,25mm310圆弧层板(中),0,,2016-06-16 08:55:50.95,
6476,PSL25D04,25mm310圆弧层板(下),0,,2016-06-16 08:56:32.477,
6477,PSL25U05,25mm非标圆弧层板(上),0,,2016-06-16 09:03:40.1,
6478,PSL25M05,25mm非标圆弧层板(中),0,,2016-06-16 09:04:24.8,
6479,PSL25D05,25mm非标圆弧层板(下),0,,2016-06-16 09:05:10.053,
6480,PSL25U06,25mm7#柜层板(左)(上),0,,2016-06-16 09:20:53.15,
6481,PSL25M06,25mm7#柜层板(左)(中),0,,2016-06-16 09:21:31.927,
6482,PSL25D06,25mm7#柜层板(左)(下),0,,2016-06-16 09:22:12.103,
6483,PSL25U07,25mm7#柜层板(右)(上),0,,2016-06-16 09:25:51.687,
6484,PSL25M07,25mm7#柜层板(右)(中),0,,2016-06-16 09:26:36.107,
6485,PSL25D07,25mm7#柜层板(右)(下),0,,2016-06-16 09:27:17.72,
6486,PAH19001,19mm加固条,0,,2016-12-08 10:25:15.1,
6487,PSL25U08,25mm三角板(左)(上),0,,2016-06-16 09:33:23.063,
6488,PSL25M08,25mm三角板(左)(中),0,,2016-06-16 09:34:01.557,
6489,PSL25D08,25mm三角板(左)(下),0,,2016-06-16 09:34:44.673,
6490,PSL25U09,25mm三角板(右)(上),0,,2016-06-16 09:39:38.217,
6491,PSL25M09,25mm三角板(右)(中),0,,2016-06-16 09:41:05.107,
6492,PSL25D09,25mm三角板(右)(下),0,,2016-06-16 09:41:43.057,
6493,PSL25S01,PSL25S01,0,,2016-06-16 09:53:39.403,
6494,PSL26U01,26mm上固层,0,,2016-06-16 09:59:00.203,
6495,PSL26M01,26mm中固层,0,,2016-06-16 10:07:43.11,
6496,PSL26D01,26mm下固层,0,,2016-06-16 10:10:15.99,
6497,PSL26V01,26mm活层板,0,,2016-06-16 10:17:11.61,
6498,PSL26U02,26mm5#柜1#层板(上),0,,2016-06-16 10:26:08.003,
6499,PSL26M02,26mm5#柜1#层板(中),0,,2016-06-16 10:26:43.29,
6500,PSL26D02,26mm5#柜1#层板(下),0,,2016-06-16 10:27:19.703,
6501,PSL26U03,26mm5#柜2#层板(上),0,,2016-06-16 10:59:12.817,
6502,PSL26M03,26mm5#柜2#层板(中),0,,2016-06-16 10:59:48.21,
6503,PSL26D03,26mm5#柜2#层板(下),0,,2016-06-16 11:00:25.477,
6504,PSL26U04,26mm310圆弧层板(上),0,,2016-06-16 11:07:22.17,
6505,PSL26M04,26mm310圆弧层板(中),0,,2016-06-16 11:07:58.107,
6506,PSL26D04,26mm310圆弧层板(下),0,,2016-06-16 11:08:38.173,
6507,PSL26U05,26mm非标圆弧层板(上),0,,2016-06-16 11:12:34.73,
6508,PSL26M05,26mm非标圆弧层板(中),0,,2016-06-16 11:13:10.863,
6509,PSL26D05,26mm非标圆弧层板(下),0,,2016-06-16 11:13:47.557,
6510,PSL26U06,26mm7#柜层板(左)(上),0,,2016-06-16 11:17:52.56,
6511,PSL26M06,26mm7#柜层板(左)(中),0,,2016-06-16 11:18:35.5,
6512,PSL26D06,26mm7#柜层板(左)(下),0,,2016-06-16 11:19:11.19,
6513,PSL26U07,26mm7#柜层板(右)(上),0,,2016-06-16 11:23:32.063,
6514,PSL26M07,26mm7#柜层板(右)(中),0,,2016-06-16 11:24:17.663,
6515,PSL26D07,26mm7#柜层板(右)(下),0,,2016-06-16 11:24:56.1,
6516,PSL26S01,26mm工艺层板,0,,2016-06-16 11:28:17.41,
6517,PSL30U01,30mm上固层,0,,2016-06-16 11:32:35.723,
6518,PSL30M01,30mm中固层,0,,2016-06-16 11:33:12.747,
6519,PSL30D01,30mm下固层,0,,2016-06-16 11:41:26.873,
6520,PSL30V01,30mm活层板,0,,2016-06-16 11:43:44.917,
6521,PSL30U02,30mm5#柜1#层板(上),0,,2016-06-16 11:46:04.563,
6522,PSL30M02,30mm5#柜1#层板(中),0,,2016-06-16 11:47:32.117,
6523,PSL30D02,30mm5#柜1#层板(下),0,,2016-06-16 11:48:51.29,
6524,PSL30U03,30mm5#柜2#层板(上),0,,2016-06-16 11:53:33.58,
6525,PSL30M03,30mm5#柜2#层板(中),0,,2016-06-16 11:54:11.183,
6526,PSL30D03,30mm5#柜2#层板(下),0,,2016-06-16 11:54:49.983,
6527,PSL30U04,30mm310圆弧层板(上),0,,2016-06-16 14:13:57.643,
6528,PSL30M04,30mm310圆弧层板(中),0,,2016-06-16 14:14:37.043,
6529,PSL30D04,30mm310圆弧层板(下),0,,2016-06-16 14:15:18.773,
6530,PSL30U05,30mm非标圆弧层板(上),0,,2016-06-16 14:19:46.12,
6531,PSL30M05,30mm非标圆弧层板(中),0,,2016-06-16 14:20:41.24,
6532,PSL30D05,30mm非标圆弧层板(下),0,,2016-06-16 14:21:25.39,
6533,PSL30U06,30mm7#柜层板(左)(上),0,,2016-06-16 14:28:55.62,
6534,PSL30M06,30mm7#柜层板(左)(中),0,,2016-06-16 14:31:26.673,
6535,PSL30D06,30mm7#柜层板(左)(下),0,,2016-06-16 14:32:13.177,
6536,PSL30U07,30mm7#柜层板(右)(上),0,,2016-06-16 14:40:45.883,
6537,PSL30M07,30mm7#柜层板(右)(中),0,,2016-06-16 14:41:34.17,
6538,PSL30D07,30mm7#柜层板(右)(下),0,,2016-06-16 14:42:17.99,
6539,PSL30S01,30mm工艺层板,0,,2016-06-16 14:52:39.757,
6540,PSL35U01,35mm上固层,0,,2016-06-16 14:56:18.173,
6541,PSL35M01,35mm中固层,0,,2016-06-16 14:58:21.703,
6542,PSL35D01,35mm下固层,0,,2016-06-16 14:59:46.33,
6543,PSL35V01,35mm活层板,0,,2016-06-16 15:02:18.06,
6544,PSL35U02,35mm5#柜1#层板(上),0,,2016-06-16 15:08:37.23,
6545,PSL35M02,35mm5#柜1#层板(中),0,,2016-06-16 15:09:20.223,
6546,PSL35D02,35mm5#柜1#层板(下),0,,2016-06-16 15:09:59.273,
6547,PSL35U03,35mm5#柜2#层板(上),0,,2016-06-16 15:21:49.72,
6548,PSL35M03,35mm5#柜2#层板(中),0,,2016-06-16 15:22:20.733,
6549,PSL35D03,35mm5#柜2#层板(下),0,,2016-06-16 15:23:09.837,
6550,PSL35U04,35mm310圆弧层板(上),0,,2016-06-16 15:26:46.153,
6551,PSL35M04,35mm310圆弧层板(中),0,,2016-06-16 15:27:26.167,
6552,PSL35D04,35mm310圆弧层板(下),0,,2016-06-16 15:28:04.8,
6553,PSL35U05,35mm非标圆弧层板(上),0,,2016-06-16 15:33:32.313,
6554,PSL35M05,35mm非标圆弧层板(中),0,,2016-06-16 15:34:12.68,
6555,PSL35D05,35mm非标圆弧层板(下),0,,2016-06-16 15:34:50.653,
6556,PSL35U06,35mm7#柜层板(左)(上),0,,2016-06-16 15:39:52.403,
6557,PSL35M06,35mm7#柜层板(左)(中),0,,2016-06-16 15:40:32.453,
6558,PSL35D06,35mm7#柜层板(左)(下),0,,2016-06-16 15:41:18.753,
6559,PSL35U07,35mm7#柜层板(右)(上),0,,2016-06-16 15:44:29.523,
6560,PSL35M07,35mm7#柜层板(右)(中),0,,2016-06-16 15:45:10.49,
6561,PSL35D07,35mm7#柜层板(右)(下),0,,2016-06-16 15:45:45.147,
6562,PSL35S01,35mm工艺层板,0,,2016-06-16 15:47:39.373,
6563,PSL40U01,40mm上固层,0,,2016-06-16 15:51:37.033,
6564,PSL40M01,40mm中固层,0,,2016-06-16 15:53:38.147,
6565,PSL40D01,40mm下固层,0,,2016-06-16 15:55:09.667,
6566,PSL40V01,40mm活层板,0,,2016-06-16 15:56:32.33,
6567,PFR00007,25mm装饰顶线,0,,2016-06-21 17:02:58.48,
6568,GX40800237_F78T,工程_(XT5067)装饰线条(2440*80*60)5117SPGC(F78T),0,,2016-06-22 11:41:11.347,
6569,GG90000122,工程_5mm青灰淋砂(不带抛光)BL3008-1,0,,2016-12-05 14:59:21.427,
6570,GFMX071805,工程_18mm吸塑平板(双面吸塑),0,,2016-06-24 11:17:57.25,
6571,FX256,工程_(XT6049)特殊包角线(2770*43*43)（903）,0,,2016-06-25 16:52:53.34,
6572,G45,工程_45mm非标板,0,,2016-06-29 15:44:20.7,
6573,FZM9929,工程_(CMZX6012)25mm吸塑造型抽面,0,,2016-06-30 19:42:48.247,
6574,FMM99189,工程_(QTML6045)25mm吸塑造型掩门,0,,2016-06-30 19:44:35.467,
6575,FX257,工程_(XT6052)装饰线(2770*50*25),0,,2016-07-01 09:06:49.067,
6576,FX258,工程_(XT6051)门套线(2440*65*59),0,,2016-07-01 15:26:04.79,
6577,G18_F10Y1-2,18mm后脚线,0,,2016-07-09 09:02:39.143,
6578,G18_F10Y2-1,18mm脚线加固,0,,2016-07-05 14:33:40.97,
6579,FMM99190,工程_(FPBN6001)27mm平板掩门,0,,2016-07-05 17:22:24.517,
6580,FMM99191,工程_(FWBW6010)37mm复合趟门,0,,2016-07-05 17:25:23.143,
6582,FC21822L,非标榻榻米左外侧板,0,,2016-07-06 16:49:48.62,
6583,FC21822R,非标榻榻米右外侧板,0,,2016-07-06 16:53:52.95,
6584,FT21810-1,非标榻榻米活动盖板,0,,2016-07-06 16:58:09.457,
6585,GFX130,工程_30mm非标吸塑板,0,,2016-07-07 09:35:08.93,
6586,FL097,工程_(BXGZ036-1)灰镜钢条(S078),0,,2016-07-07 18:06:29.453,
6587,FL098,工程_(QT5058)5mm厚透光石(雪花白雪花石NO.6),0,,2016-07-07 18:09:29.45,
6588,FMM99192,工程_(QTML6052)27mm复合掩门,0,,2016-07-08 09:45:20.227,
6589,FMM99193,工程_(QTML6050)30mm复合掩门,0,,2016-10-10 11:27:44.903,
6590,FC23501L,非标35mm左侧板,0,,2016-07-08 14:17:12.543,
6591,FC23501R,非标35mm右侧板,0,,2016-07-08 14:19:36.17,
6592,FZ061823,18mm脚线挡板,0,,2016-07-08 14:22:24.147,
6593,FL099,工程_(QT6104)贝壳马赛克（型号：SY33-008）,0,,2016-07-08 14:27:31.843,
6594,GG90000125,工程_(BL6021)5mm车边银镜,0,,2016-07-27 08:39:33.46,
6595,FMM99194,工程_(FPBN6002)27mm平板掩门,0,,2016-07-08 14:46:32.683,
6596,FL100,工程_1mm喷沙无防指纹黑钛不锈钢条(S082-1)(无造型),0,,2016-07-13 09:06:53.063,
6597,FL094,工程_(QT6036-1)2M木趟门上下轨(型号：49764),0,,2017-01-09 15:13:11.61,
6598,FL095,工程_(QT6036-1)3M木趟门上下轨(型号：0071110),0,,2017-01-09 15:13:04.163,
6599,FL101,工程_（QT3062)木板趟门配套轨道(切割）(柜身计料),0,,2016-07-12 10:33:06.267,
6600,FMM99195,工程_(GCTZ4201001)35mm复合趟门,0,,2017-02-15 15:08:26.19,
6601,FMM99196,工程_(FWBW6011)35mm复合趟门,0,,2016-07-12 14:35:22.97,
6602,FMM99197,工程_(FYBN6001)27mm平板暗拉手掩门,0,,2016-07-12 14:45:17.0,
6603,FMM99198,工程_(FPBN6003)27mm平板暗拉手掩门,0,,2016-07-12 14:49:19.9,
6604,FZM9930,工程_(CMZX5036)18mm不锈钢抽面,0,,2016-07-12 16:46:33.703,
6605,GH99900398,工程_(QT6001)40mm时尚白石英石台面,0,,2016-07-14 10:30:47.63,
6606,PSP18S02,18mmL架侧板,0,,2016-07-15 18:19:18.82,
6607,PSP19S02,19mmL架侧板,0,,2016-07-15 18:20:40.567,
6608,FT21816-1,18mm上翻台面板（不做形）（横纹）,0,,2016-07-19 08:26:24.927,
6609,F10Y5-2,非标脚线封边四（三合一）,0,,2016-07-19 08:29:46.11,
6610,FL102,工程_(QT6121)吊轨(型号：801.100.11),0,,2016-07-21 10:22:00.497,
6611,FL103,工程_(BXGZ09)不锈钢紧固片,0,,2016-07-21 16:59:20.147,
6612,FX259,工程_(XT6061)古典装饰底线(2440*150*38),0,,2016-07-21 17:47:19.423,
6613,FL104,工程_(QT6062)滴胶灯带120(3000K),0,,2016-07-22 17:53:35.093,
6615,GFMX072005,工程_20mm吸塑平板,0,,2016-07-28 17:50:14.413,
6616,F19H23-8,5号柜18MM背板,0,,2016-07-28 18:08:50.103,
6617,FMM99199,工程_(FPKM6003)27mm拼框掩门,0,,2016-07-29 16:50:16.417,
6618,FMM99200,工程_(FWBW6013)30mm拼框掩门,0,,2016-07-29 16:53:08.7,
6619,GH19900095,工程_(KTM6001)赛丽石大理石,0,,2016-08-01 15:08:39.89,
6620,GH19900096,工程_(YK6004)大理石(型号：GZ-01),0,,2016-08-01 11:16:32.607,
6621,FMM99201,工程_(FYBN6002)27mm复合平板掩门,0,,2016-08-01 15:48:17.26,
6622,FMM99202,工程_(FPBN6004)27mm复合平板掩门,0,,2016-08-01 15:52:07.167,
6623,FMM99203,工程_(FYBN6005)27mm平板暗拉手掩门,0,,2016-08-01 15:54:55.61,
6624,FMX011812,下翻门板（不做形）（横纹）,0,,2016-08-01 16:56:44.167,
6625,FMX011812-1,下翻门板（不做形）（竖纹）,0,,2016-08-01 17:00:36.8,
6626,FX260,工程_(XT6065)上端固定木条(800*24*15),0,,2016-08-02 08:18:58.893,
6627,FX261,工程_(XT6066)下端固定木条(800*30*25),0,,2016-08-02 08:21:59.927,
6628,FZ991801,18mm贴墙板,0,,2016-08-02 10:53:26.03,
6629,FL105,工程_黑色防指纹不锈钢(无造型)(S100),0,,2016-08-02 16:55:10.727,
6630,FL106,工程_(BXGZ096)黑色防指纹不锈钢条(S100),0,,2016-08-02 16:58:20.253,
6631,FL107,工程_(BXGZ097)黑色防指纹不锈钢条(S100),0,,2016-08-02 17:00:01.31,
6632,FL108,工程_(BXGZ098)黑色防指纹不锈钢条(S100),0,,2016-08-02 17:01:46.81,
6633,FL109,工程_(BXGZ100)黑色防指纹不锈钢条(S100),0,,2016-08-02 17:03:31.107,
6634,FL110,工程_(BXGZ034)黑色防指纹不锈钢条(S100),0,,2016-08-02 17:05:18.59,
6635,FL111,工程_黑色防指纹不锈钢(无造型)(S100),0,,2016-08-02 17:50:31.6,
6636,F10Y2-4,脚线加固条2H,0,,2016-08-04 08:38:15.477,
6637,F18-15,18mm非标板,0,,2016-08-04 08:49:15.157,
6638,FS0825,25mm吊柜收口板,0,,2016-08-04 08:52:14.123,
6639,F10Y5-1,非标脚线（三合一）,0,,2016-08-04 09:18:29.237,
6640,FT21813,非标榻榻米上翻板(H边有拉手无撑铰),0,,2016-08-04 11:01:45.357,
6641,FL112,工程_(KWJ6011)铝横梁(型号：LXD-4846),0,,2016-08-19 08:28:16.877,
6642,PAK25001,25mm加固板,0,,2016-08-09 15:30:42.747,
6643,FL114,工程_(LS6018)拉丝三酸讴歌红色封边拉手(S106),0,,2016-08-09 17:17:30.88,
6644,FX262,工程_(KXT6001)法式顶线(2440*106*80)(903),0,,2016-08-11 08:14:04.657,
6645,FL115,工程_(KLS5002)香槟色封边拉手(型号:LXD-4852),0,,2016-08-11 08:28:21.167,
6646,FL116,工程_(KQT6025)750mm银色塑料踢脚板(型号 KD313B3-7.5),0,,2016-08-23 16:29:23.2,
6647,FL117,工程_(KQT6025-1)100mm银色塑料踢脚板（切割）,0,,2016-08-11 09:21:10.593,
6648,GH19900097,工程_(KTM6002)水晶白石英石,0,,2016-08-11 09:35:20.257,
6649,GH19900098,工程_(KTM6002)水晶白石英石(无造型),0,,2016-08-11 09:36:58.273,
6650,FZM9931,工程_(KCMZX6014)18mm造型抽面,0,,2016-08-11 19:15:44.51,
6651,FMM99204,工程_(KQTML6027)18mm工艺吸塑掩门,0,,2016-08-11 19:24:09.03,
6652,G70K,工程_70mm木盒加厚板,0,,2016-08-12 11:27:52.41,
6653,FT21814,非标榻榻米上翻板(L边有拉手无撑铰),0,,2016-08-16 10:32:52.257,
6654,101013E11,1#柜平板抽面(18mm普通抽芯),0,,2015-09-25 15:31:25.17,
6655,101013E12,1#柜抽底_10(18mm普通抽芯),0,,2015-09-25 15:52:04.357,
6656,101013E13,1、3、4#柜抽侧_10(18mm普通抽芯),0,,2016-07-04 21:07:56.047,
6657,101013E15,1#柜抽后_10(18mm普通抽芯),0,,2016-07-04 21:08:13.717,
6658,101013F11,1#柜中号平板抽面(18mm普通抽芯),0,,2015-09-25 15:41:18.337,
6659,101013F13,1#柜中号抽后_10(18mm普通抽芯),0,,2016-07-04 21:08:43.07,
6660,101013F14,1#柜中号抽侧_10(18mm普通抽芯),0,,2016-07-04 21:08:28.117,
6661,101013H11,1#柜中号艇型抽面_1(18mm普通抽芯),0,,2015-09-25 16:24:29.017,
6662,101013L12,1#柜立体吸塑抽面_1(18mm普通抽芯),0,,2015-09-25 16:50:05.74,
6663,101013N11,1#内圆弧吸塑抽面(18mm普通抽芯),0,,2015-09-25 17:04:28.047,
6664,101013P13,1#吸塑抽面(18mm普通抽芯),0,,2015-09-25 17:18:48.653,
6665,101013T11,1#柜艇型抽面_1(18mm普通抽芯),0,,2015-09-25 16:25:53.743,
6666,101033E11,3#柜平板抽面(18mm普通抽芯),0,,2015-09-25 15:42:47.637,
6667,101033E12,3#柜抽后_10(18mm普通抽芯),0,,2016-07-04 21:09:13.87,
6668,101033E15,3#柜抽底_10(18mm普通抽芯),0,,2015-09-25 16:09:10.117,
6669,101033F11,3#柜中号平板抽面(18mm普通抽芯),0,,2015-09-25 15:44:50.013,
6670,101033F12,3#柜中抽侧_10(18mm普通抽芯),0,,2016-07-04 21:09:36.49,
6671,101033F13,3#柜中号抽后_10(18mm普通抽芯),0,,2016-07-04 21:09:50.677,
6672,101033H11,3#柜中号艇型抽面_1(18mm普通抽芯),0,,2015-09-25 16:28:01.167,
6673,101033K11,3#柜平板大抽面(18mm普通抽芯),0,,2015-09-25 15:46:36.593,
6674,101033K12,3#柜大抽侧_10(18mm普通抽芯),0,,2016-07-04 21:10:04.937,
6675,101033K13,3#柜大抽后_10(18mm普通抽芯),0,,2016-07-04 21:10:18.423,
6676,101033L11,3#柜立体吸塑抽面_1(18mm普通抽芯),0,,2015-09-25 16:56:45.207,
6677,101033M11,3#柜大号艇型抽面_1(18mm普通抽芯),0,,2015-09-25 16:30:15.8,
6678,101033N11,3#内圆弧吸塑抽面(18mm普通抽芯),0,,2016-07-04 21:10:54.823,
6679,101033P13,3#吸塑抽面(18mm普通抽芯),0,,2015-09-25 17:22:54.64,
6680,101033T11,3#柜艇型抽面_1(18mm普通抽芯),0,,2015-09-25 16:32:03.63,
6681,101043E11,4#柜平板抽面(18mm普通抽芯),0,,2015-09-25 15:48:08.167,
6682,101043E12,4#柜抽底_10(18mm普通抽芯),0,,2015-09-25 16:21:25.483,
6683,101043E13,4#柜抽后_10(18mm普通抽芯),0,,2016-07-04 21:10:41.433,
6684,101043L11,4#柜立体吸塑抽面_1(18mm普通抽芯),0,,2015-09-25 17:00:32.813,
6685,101043N11,4#内圆弧吸塑抽面(18mm普通抽芯),0,,2015-09-25 17:14:53.113,
6686,101043P13,4#吸塑抽面(18mm普通抽芯),0,,2015-09-25 17:26:23.97,
6687,101043T11,4#柜艇型抽面_1(18mm普通抽芯),0,,2015-09-25 16:23:01.41,
6688,101103A01,1#柜格子架面,0,,2015-12-03 08:47:50.74,
6689,101103A02,1、3#柜格子架右侧板,0,,2015-10-29 16:08:16.027,
6690,101103A03,1、3#柜格子架左侧板,0,,2015-12-02 17:52:41.533,
6691,101103A04,1#柜格子架后,0,,2015-12-02 17:40:46.887,
6692,101103A05,1#柜格子架横间,0,,2015-11-23 14:35:55.703,
6693,101103A06,1、3#柜格子架竖间,0,,2015-11-23 14:35:40.893,
6694,101103A07,1#格子架底板,0,,2015-09-06 17:06:01.583,
6695,101103A08,3#柜格子架面,0,,2015-12-03 08:47:37.897,
6696,101103A09,3#柜格子架后,0,,2015-09-21 15:17:49.33,
6697,101103A10,3#柜格子架横间,0,,2016-07-27 10:34:17.423,
6698,101103A11,3#柜格子架底板,0,,2015-09-06 17:08:52.52,
6699,1011E1_2, 1#柜保密抽平板抽面,0,,2016-08-09 14:32:31.49,
6700,1013E1_2,3#柜保密抽平板抽面,0,,2016-08-10 20:35:03.917,
6701,104043A11Y,推拉式收纳箱面板(美式古典)_Y,0,,2016-07-04 16:14:07.693,
6702,104083A07-1,化妆抽银镜(加工贴板),0,,2015-08-14 17:19:51.677,
6703,104083A09,化妆抽右侧板,0,,2016-05-16 21:51:59.19,
6704,104103A14,推拉式收纳窄柜前、后板（男士）,0,,2015-06-18 11:11:55.393,
6705,104104006,推拉式收纳窄柜女士模式柜芯(新),0,,2017-07-04 10:42:27.14,
6706,104104007,推拉式收纳窄柜男士模式柜芯(新)(903S),0,,2017-06-22 19:01:02.05,
6707,104104009,推拉式收纳窄柜植绒背板(成品)(新),0,,2015-12-15 16:48:42.567,
6708,104204001,推拉式收纳窄柜女士模式柜芯(新),0,,2015-10-27 14:34:16.5,
6709,104204002,推拉式收纳窄柜男士模式柜芯(新),0,,2015-10-27 14:38:55.02,
6710,104204003,推拉式收纳窄柜植绒背板(半成品)(新),0,,2015-10-27 14:40:27.277,
6711,201053E03,E款书柜2#柜抽屉面板(18mm抽芯),0,,2015-09-25 17:00:55.183,
6712,201053E04,E款书柜1#柜抽屉面板(18mm抽芯),0,,2015-11-11 11:52:10.757,
6713,201053E05,E款书柜1#柜抽屉面板,0,,2015-11-11 11:53:04.583,
6714,201053J06,E款书柜2#柜抽屉后板(18mm抽芯),0,,2016-07-04 21:11:36.423,
6715,201053K03,E款书柜1#柜抽屉底板(18mm抽芯),0,,2015-09-25 14:53:09.387,
6716,201053K04,E款书柜2#柜抽屉底板(18mm抽芯),0,,2015-09-25 14:54:26.82,
6717,201093C02,E款书柜抽屉侧板(18mm抽芯),0,,2016-07-04 21:11:10.147,
6718,202EA6,中固层,0,,2016-05-13 09:53:42.687,
6719,203013A05,抽屉柜上、中抽屉侧板(18mm抽芯),0,,2016-07-04 21:12:09.983,
