MaterialId,Price,CanModifyPrice,CanBeSold,OrderQuantityMin,OrderQuantityMax,BatchIncrement,PricingMode,GoodsCategoryId,GoodsType,UseStatus,WeightedAveragePrice,IsPurchaseRequest,MaterialPropertiesId,CanModifySpec,CanModifyColor,FinanceSubjectId,StockUpType,StockUpperLimit,StockLowerLimit,SafetyStock,IsShelfLife,ShelfLifeDays,PackingNum,ProduceBaseNum,StockUpWareHouse,ReplenishType,IsBZ,PickingNumber,PickingCode,IncomeFinanceSubjectId,CostFinanceSubjectId,StockFinanceSubjectId,Remark,PVCCode,ProcessPickingNumber,ProcessCode,OldPrice,GroovingNumber,LinellaePickingNumber,LinellaeCode,SecondPackingNum,CurrentStock,UnAuditingPrice,PriceChangeWhys,PriceAuditType,GroupIndex,Sequence,ExcludeColorCheck,ImportFrom2020,IsWood,MaterialType,RawMaterialType
56959,,0,0,,,,2,284,1,4,,0,2,1,1,,8,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,1,1,
56960,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
56961,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
56962,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
56963,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
56964,,0,0,,,,2,284,1,4,,0,2,1,1,,8,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,1,1,
56965,,0,0,,,,2,284,1,4,,0,2,1,0,,8,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,1,1,
56966,,0,0,,,,2,51,1,2,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,1.00,4,,,,,5,13,31,,,,,,,,,,,,,,,,0,1,0,7,
56967,,0,0,,,,2,51,1,2,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,1.00,4,,,,,5,13,31,,,,,,,,,,,,,,,,0,1,0,7,
56968,,0,0,,,,2,284,1,4,,0,1,0,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,1,B
56969,,0,0,,,,2,284,1,4,,0,1,0,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,1,B
56970,475.00,0,1,,,,1,420,5,4,,0,2,0,0,,3,,,,0,,,,1,,,,,5,13,31,,,,,,,,,,,,,3,,,0,1,0,,
56971,,1,0,,,,2,284,1,4,,0,1,1,1,,2,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,3,
56972,475.00,0,1,,,,1,420,5,4,,0,2,0,0,,3,,,,0,,,,1,,,,,5,13,31,,,,,,,,,,,,,3,,,0,1,0,,
56973,630.00,0,1,,,,1,420,5,4,,0,2,0,0,,3,,,,0,,,,,,,,,11,19,32,,,,,567.00,6.00,,,,,,1月25日接邮件通知调整价格。
4月1日家具家品的促销活动结束，价格调整为原价。,3,,,0,1,0,,
56974,,0,0,,,,2,31,1,4,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
56975,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
56976,,0,0,,,,1,371,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,2,
56977,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
56978,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
56979,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
56980,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,4,
56981,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
56982,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
56983,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
56984,,0,1,,,,1,36,1,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,1.00,,,,,,11,19,23,,,,,,,,,,,,,,,,0,1,0,1,
56985,,0,1,,,,1,36,1,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,1.00,,,,,,11,19,23,,,,,,,,,,,,,,,,0,1,0,1,
56986,2280.00,0,1,,,,1,420,5,4,,0,2,0,0,,3,,,,0,,,,,,,,,5,13,31,,,,,2052.00,6.00,,,,,,4月1日家具家品的促销活动结束，价格调整为原价。,3,,,0,1,0,,
56987,,1,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,2,
56988,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
56989,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
56990,,1,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,1,
56991,,1,0,,,,2,31,1,4,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
56992,,1,0,,,,2,31,1,4,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
56993,,1,0,,,,2,31,1,4,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
56994,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
56995,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
56996,,0,1,,,,1,232,1,4,,0,1,0,0,,3,40.00,0.00,13.00,0,,1,1.00,,,,,,5,13,40,,,,,,,,,,,,,,,,0,1,0,8,
56997,,0,1,,,,1,232,1,4,,0,1,0,0,,3,40.00,0.00,13.00,0,,1,1.00,,,,,,5,13,40,,,,,,,,,,,,,,,,0,1,0,8,
56998,,1,0,,,,1,285,1,4,,0,1,1,0,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,8,
56999,,0,0,,,,2,284,1,4,,0,1,1,1,,2,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,4,
57000,,0,1,,,,1,232,1,4,,0,1,0,0,,3,40.00,0.00,13.00,0,,1,1.00,,,,,,5,13,40,,,,,,,,,,,,,,,,0,1,0,5,
57001,,1,0,,,,2,31,1,4,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57002,,0,0,,,,2,31,1,4,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57003,,1,0,,,,2,31,1,4,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57004,,0,0,,,,2,31,1,4,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57005,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57006,,0,0,,,,1,62,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,,,,11,19,42,,,,,,,,,,,,,,,,0,1,0,7,
57007,,0,0,,,,1,15,1,4,,1,2,1,1,,1,,,,0,,,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,8,
57008,,0,0,,,,2,284,1,4,,0,2,1,0,,8,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,1,1,
57009,,0,0,,,,2,31,1,4,,0,1,1,1,,2,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
57010,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57011,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57012,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57013,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57014,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57015,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57016,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57017,316.00,0,0,,,,1,284,1,4,,0,2,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,5,13,31,,,,,,,,,,,,,3,,,0,1,0,2,
57018,4073.00,0,0,,,,1,277,1,4,,0,2,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,5,13,31,,,,,,,,,,,,,3,,,0,1,0,8,
57019,,0,0,,,,1,15,1,4,,1,2,1,1,,1,,,,0,,,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,8,
57020,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57021,720.00,0,1,,,,1,420,5,4,,0,2,0,0,,3,,,,0,,,,1,,,,,5,13,31,,,,,,4.00,,,,,,,3,,,0,1,0,,
57022,,0,0,,,,2,284,1,2,,0,1,1,0,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
57023,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57024,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57025,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57026,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57027,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57028,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,4,
57029,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57030,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,4,
57031,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57032,,1,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,268.00,,1,,,0,1,0,8,
57033,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57034,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57035,,0,0,,,,1,371,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
57036,,0,0,,,,1,371,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,2,
57037,,0,0,,,,2,142,1,4,,0,2,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,5,13,31,,,,,,,,,,,,,,,,0,1,0,2,
57038,,0,0,,,,1,15,1,4,,1,2,1,1,,1,,,,0,,,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,8,
57039,,0,0,,,,1,15,1,4,,1,2,1,1,,1,,,,0,,,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,8,
57040,,1,0,,,,2,284,1,4,,0,1,1,1,,1,,,,0,,,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,2,
57041,,1,0,,,,2,284,1,4,,0,1,1,1,,1,,,,0,,,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,2,
57042,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57043,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57044,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57045,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57046,,1,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,268.00,,1,,,0,1,0,8,
57047,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,2,
57048,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,1,B
57049,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,B
57050,1500.00,0,1,,,,1,420,5,4,,0,2,0,0,,3,,,,0,,,,1,,,,,11,19,32,,,,,,4.00,,,,,,,3,,,0,1,0,,
57051,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,1,B
57052,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57053,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57054,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57055,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,4,
57056,1650.00,0,1,,,,1,420,5,4,,0,2,0,0,,3,,,,0,,,,,,,,,5,13,31,,,,,,4.00,,,,,,,3,,,0,1,0,,
57057,80.00,0,1,1,,1,1,420,5,4,,0,2,0,0,,3,,,,0,,,,,,,,,5,13,31,,,,,,4.00,,,,,,,3,,,0,1,0,,
57058,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,2,
57059,,0,1,,,,1,232,1,4,,0,1,0,0,,3,40.00,0.00,13.00,0,,1,1.00,,,,,,5,13,40,,,,,,,,,,,,,,,,0,1,0,8,
57060,,0,0,,,,2,284,1,4,,0,1,1,1,,2,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,4,
57061,167.00,0,0,,,,1,277,1,4,,0,2,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,5,13,31,,,,,,,,,,,,,3,,,0,1,0,2,
57062,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57063,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57064,,0,0,,,,1,371,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,2,
57065,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57066,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57067,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57068,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57069,,0,0,,,,1,30,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,2,
57070,,0,0,,,,1,30,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
57071,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
57072,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
57073,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
57074,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
57075,,0,0,,,,2,371,1,4,,0,1,1,0,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,2,
57076,,0,0,,,,2,371,1,2,,0,1,1,0,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,2,
57077,,1,0,,,,2,31,1,4,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57078,,0,0,,,,2,31,1,4,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57079,,1,0,,,,2,31,1,4,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57080,,1,0,,,,2,284,1,4,,0,1,1,1,,2,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,3,
57081,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57082,,1,0,,,,2,284,1,4,,0,1,1,0,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,7,
57083,,0,1,,,,1,232,1,4,,0,1,0,0,,3,40.00,0.00,13.00,0,,1,1.00,,,,,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
57084,,1,0,,,,2,31,1,4,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57085,,1,0,,,,2,31,1,4,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57086,,1,0,,,,2,31,1,4,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57087,,1,0,,,,2,31,1,4,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57088,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57089,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57090,,0,1,,,,1,232,1,4,,0,1,0,0,,3,40.00,0.00,13.00,0,,1,1.00,,,,,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
57091,,0,0,,,,2,284,1,4,,0,1,1,1,,2,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,4,
57092,,1,0,,,,1,403,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,,,,5,13,40,,,,,,,,,,,,,,,,0,1,0,8,
57093,,0,0,,,,2,284,1,4,,0,1,1,1,,2,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,4,
57094,,0,0,,,,2,284,1,4,,0,1,1,1,,2,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,4,
57095,,0,0,,,,2,284,1,4,,0,1,1,1,,2,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,4,
57096,,0,0,,,,1,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,11,19,37,,,,,,,,,,,,,,,,0,1,0,7,
57097,,0,0,,,,2,371,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,8,
57098,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57099,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57100,,0,0,,,,2,31,1,4,,0,1,0,0,,2,0.00,0.00,0.00,0,,1,,,,,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,3,
57101,,0,0,,,,2,284,1,4,,0,2,1,1,,8,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,1,1,
57102,,0,0,,,,2,284,1,4,,0,2,1,1,,8,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,1,1,
57103,,0,0,,,,1,30,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,2,
57104,,0,0,,,,1,30,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,2,
57105,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
57106,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
57107,,1,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,1,
57108,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,1,
57109,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,1,
57110,,0,1,,,,1,15,1,4,,0,2,0,0,,3,500.00,200.00,40.00,0,,1,1.00,1,,,,,9,17,31,,,,,,,,,,,,,,,,0,1,0,8,
57111,,0,1,,,,1,73,1,4,0.00,1,2,0,0,,3,0.00,0.00,0.00,0,,1,1.00,5,,,,,11,19,26,,,,,,,,,,,,,,,,0,1,0,,
57112,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,1,B
57113,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,1,B
57114,,0,0,,,,1,30,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,2,
57115,,0,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
57116,,0,0,,,,1,30,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,2,
57117,,1,0,,,,2,284,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,,,,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,7,
57118,,0,1,,,,1,73,1,4,0.00,1,2,0,0,,3,0.00,0.00,0.00,0,,1,,,,,,,11,19,26,原来卖2528经销价，定错价，改为1150元，经李经理同意，QQ答应。4-30,,,,,,,,,,,,,,,0,1,0,3,
