Id,Name,OrderIndex,UpdatedDateTime,CreatedDateTime,IsDeleted,Remark,EdgeBandingColor,Color2020,PriorityFlag,PaintGoods,IsOrder,EPType
236,A76,71760,2017-05-31 17:39:50.017,2012-10-19 10:21:22.16,0,2073GC,A76,,,N,1,2
237,B85,72850,2017-05-31 17:09:56.173,2012-10-25 10:17:23.533,0,2110GC,B85,,,N,1,2
238,B87,72870,2017-05-31 17:09:50.4,2012-11-01 14:43:05.45,0,2113GC,B87,,,N,1,2
239,A73,71730,2017-05-31 17:40:01.6,2012-11-05 20:27:28.133,0,2053GC,A73,,,N,1,2
240,A73S,71731,2017-05-31 17:40:07.56,2012-11-05 20:28:44.247,0,2053GCS,A73,,,N,1,2
241,B18,72180,2017-05-31 17:32:42.69,2012-11-05 20:29:10.003,0,1020GC,B18,,,N,1,2
242,B18S,72181,2017-05-31 17:32:48.293,2012-11-05 20:29:39.333,0,1020GCS,B18,,,N,1,2
243,A90T,71900,2017-05-31 17:36:47.08,2012-11-07 15:24:45.86,0,10/°×ÏðÄ¾B,A90T,,,Y,1,2
244,028M,60,2016-04-14 09:37:18.0,2012-11-09 14:26:40.607,1,ºúÌÒÄ¾ÊµÄ¾,028M,,,N,1,
245,WMX,88,2017-06-01 11:38:10.0,2012-11-10 11:18:27.223,1,ÎÞÃÅÐ¾,,,,N,1,2
246,B89A,72891,2017-05-31 17:06:05.44,2012-11-17 11:27:51.38,0,232SPGC,B89A,,,Y,1,2
247,B88,288,2012-11-20 20:21:31.0,2012-11-17 11:28:11.99,1,2114GC,B88,,,N,1,
248,B88S,288,2012-11-20 20:21:34.0,2012-11-17 11:28:30.04,1,2114GCS,B88,,,N,1,
249,B88,72880,2017-05-31 17:09:31.837,2012-11-20 20:18:22.36,0,2117GC,B88,,,N,1,2
250,B88S,72881,2017-05-31 17:09:36.817,2012-11-20 20:18:57.6,0,2117GCS,B88,,,N,1,2
251,B14,72140,2017-05-31 17:32:58.41,2012-11-22 11:14:08.84,0,2022GC,B14,,,N,1,2
252,B89T,72890,2017-05-31 17:05:55.937,2012-11-22 11:15:09.633,0,232SPGC,B89A,,,Y,1,2
253,B90,72900,2017-05-31 17:04:59.82,2012-11-22 14:41:05.007,0,2036GC,B90,,,N,1,2
254,B90S,72901,2017-05-31 17:05:05.6,2012-11-22 14:41:18.673,0,2036GCS,B90,,,N,1,2
255,B91,72910,2017-05-31 17:04:16.86,2012-12-01 15:40:53.693,0,ÒøÉ«¸ß¹â,,,,N,1,3
256,B93,72930,2017-05-31 17:00:51.91,2012-12-05 17:39:34.937,0,2123GC,B93,,,N,1,2
257,B93S,72931,2017-05-31 17:00:56.813,2012-12-05 19:02:09.177,0,2123GCS,B93,,,N,1,2
258,B94,72940,2017-05-31 17:00:42.583,2012-12-11 08:51:22.423,0,S015,,,,N,1,3
259,B95,72950,2017-05-31 17:00:30.6,2012-12-31 15:42:51.767,0,2127AGC,B95,,,N,1,2
260,B95S,72951,2017-05-31 17:00:35.73,2012-12-31 15:43:45.883,0,2127AGCS,B95,,,N,1,2
261,B96,72960,2017-05-31 17:00:21.41,2013-01-05 21:11:54.623,0,S016,,,,N,1,3
262,B97,72970,2017-05-31 17:00:08.993,2013-01-06 16:19:42.253,0,2129GC,B97,,,N,1,2
263,B97S,72971,2017-05-31 17:00:13.44,2013-01-06 16:20:07.7,0,2129GCS,B97,,,N,1,2
264,B98,72980,2017-05-31 16:59:58.82,2013-01-06 16:20:29.663,0,2128GC,B98,,,N,1,2
265,B98S,72981,2017-05-31 17:00:03.203,2013-01-06 16:20:55.53,0,2128GCS,B98,,,N,1,2
266,B99,72990,2017-05-31 16:59:33.47,2013-01-14 14:44:09.08,0,2130GC(MX),B99,,,N,1,2
267,C01,73010,2017-05-31 16:59:11.873,2013-01-14 14:44:34.947,0,2130GC(MG),C01,,,N,1,2
268,C02,73020,2017-05-31 16:58:53.207,2013-01-14 14:45:14.57,0,2131GC,C02,,,N,1,2
269,C03,73030,2017-05-31 16:58:16.213,2013-01-14 16:13:53.603,0,206(ML),206,,,N,1,2
270,B99S,72991,2017-05-31 16:59:37.523,2013-01-18 10:07:20.01,0,2130GCS(MX),B99,,,N,1,2
271,205M,63,2016-04-14 09:37:23.0,2013-01-23 17:46:47.87,1,Ó£ÌÒÄ¾ÊµÄ¾,205M,,,N,1,
272,206M,64,2016-04-14 09:37:24.0,2013-01-23 17:49:55.493,1,ÏðÄ¾ÊµÄ¾,206M,,,N,1,
273,716M,65,2016-04-14 09:37:25.0,2013-01-23 17:50:52.03,1,·ãÄ¾ÊµÄ¾,716M,,,N,1,
274,816M,66,2016-04-14 09:37:26.0,2013-01-23 17:51:25.15,1,ÓÜÄ¾ÊµÄ¾,816M,,,N,1,
275,990M,67,2016-04-14 09:37:30.0,2013-01-23 17:52:24.163,1,ÀæÄ¾ÊµÄ¾,990M,,,N,1,
276,B92A,72922,2017-05-31 17:02:19.177,2013-02-22 14:42:06.293,0,235SPGC,B92T,,,Y,1,2
277,B92T,72920,2017-05-31 17:01:58.56,2013-02-22 14:42:47.057,0,235SPGC,B92T,,,Y,1,2
278,C05,73050,2017-05-31 16:58:08.06,2013-02-25 20:57:58.637,0,3057GC,C05,,,N,1,2
279,A53S,71531,2017-05-31 17:48:09.993,2013-02-28 16:16:40.75,0,1034-AS,A53,,,N,1,2
280,B10G,72104,2017-05-31 17:34:13.393,2013-02-28 19:24:39.667,0,2072GCG,B10,,,N,1,2
281,C06,73060,2017-05-31 16:57:48.313,2013-03-01 15:56:39.453,0,2139GC,C06,,,N,1,2
282,C06S,73061,2017-05-31 16:57:53.7,2013-03-01 16:00:35.377,0,2139GCS,C06,,,N,1,2
283,A63,71630,2017-05-31 17:46:16.453,2013-03-01 16:51:18.713,0,2006GC,A63,,,N,1,2
284,C07,73070,2017-05-31 16:57:14.143,2013-03-11 10:52:24.09,0,3068GC,C07,,,N,1,2
285,C07S,73071,2017-05-31 16:57:18.617,2013-03-11 10:52:50.05,0,3068GCS,C07,,,N,1,2
286,C08,73080,2017-05-31 16:57:00.163,2013-03-12 10:04:07.513,0,3062GC,C08,,,N,1,2
287,C08S,73081,2017-05-31 16:57:05.89,2013-03-12 10:04:32.35,0,3062GCS,C08,,,N,1,2
288,C09,73090,2017-05-31 16:56:41.767,2013-03-12 11:19:29.6,0,2137GC,C09,,,N,1,2
289,C09S,73091,2017-05-31 16:56:46.933,2013-03-12 11:19:51.923,0,2137GCS,C09,,,N,1,2
290,C10,73100,2017-05-31 16:56:29.16,2013-03-12 11:20:14.81,0,2138GC,C10,,,N,1,2
291,C10S,73101,2017-05-31 16:56:33.64,2013-03-12 11:20:40.097,0,2138GCS,C10,,,N,1,2
292,C11T,73110,2017-05-31 16:56:14.497,2013-03-18 19:42:45.787,0,248SPGC,C11T,,,Y,1,2
293,C11A,73111,2017-05-31 16:56:22.193,2013-03-18 19:43:40.823,0,248SPGC,C11T,,,Y,1,2
294,C12J,73122,2017-05-31 16:55:56.45,2013-03-18 20:35:50.333,0,3073GCJ,C12,,,N,1,2
295,C12,73120,2017-05-31 16:53:04.993,2013-03-18 20:36:12.953,0,3073GC,C12,,,N,1,2
296,C12S,73121,2017-05-31 16:53:15.24,2013-03-18 20:36:36.68,0,3073GCS,C12,,,N,1,2
297,C13A,73131,2017-05-31 16:52:54.05,2013-03-19 20:52:36.117,0,243SPGC,C13T,,,Y,1,2
298,C13T,73130,2017-05-31 16:52:42.98,2013-03-19 20:53:05.24,0,243SPGC,C13T,,,Y,1,2
299,C14,73140,2017-05-31 16:30:29.53,2013-03-19 21:12:21.95,0,3064GC,C14,,,N,1,2
300,C16T,73160,2017-05-31 16:29:45.387,2013-03-25 15:16:54.333,0,245SPGC,C16T,,,Y,1,2
301,C16Y,73161,2017-05-31 16:29:52.5,2013-03-25 15:17:53.987,0,245SPGCY,C16T,,,Y,1,2
302,C15T,73150,2017-05-31 16:30:03.197,2013-03-25 15:18:46.217,0,244SPGC,C15T,,,Y,1,2
303,C15A,73152,2017-05-31 16:30:20.333,2013-03-25 15:19:07.73,0,244SPGCA,C15T,,,Y,1,2
304,C15Y,73151,2017-05-31 16:30:10.99,2013-03-25 15:19:44.313,0,244SPGCY,C15T,,,Y,1,2
305,A65Y,71652,2017-05-31 17:45:53.847,2013-03-25 21:19:10.723,0,2032GCY,A65,,,N,1,2
306,C17,73170,2017-05-31 16:29:27.75,2013-03-25 21:19:44.607,0,3067GC,C17,,,N,1,2
307,C17S,73171,2017-05-31 16:29:35.33,2013-03-25 21:20:07.057,0,3067GCS,C17,,,N,1,2
308,C18,73180,2017-05-31 16:29:21.37,2013-03-26 16:49:04.84,0,3076GC,C18,,,N,1,2
309,C19T,73190,2017-05-31 16:28:59.673,2013-03-28 08:30:09.167,0,255SPGC,C19T,,,Y,1,2
310,C19A,73191,2017-05-31 16:29:07.267,2013-03-28 08:30:29.79,0,255SPGC,C19T,,,Y,1,2
311,C20,73200,2017-05-31 16:28:51.65,2013-03-28 08:30:50.147,0,3075GC,C20,,,N,1,2
312,C21T,73210,2017-05-31 16:28:36.333,2013-03-29 18:00:28.713,0,247SPGC,C21T,,,Y,1,2
313,C21Y,73211,2017-05-31 16:28:43.557,2013-03-29 18:00:52.63,0,247SPGCY,C21T,,,Y,1,2
314,C23T,73230,2017-05-31 16:27:27.177,2013-04-02 16:58:24.01,0,260SPGC,C23T,,,Y,1,2
315,C23A,73232,2017-05-31 16:27:44.16,2013-04-02 16:58:47.393,0,260SPGC,C23T,,,Y,1,2
316,C23Y,73231,2017-05-31 16:27:35.943,2013-04-02 16:59:10.39,0,260SPGCY,C23T,,,Y,1,2
317,C24T,73240,2017-05-31 16:10:54.817,2013-04-03 08:28:43.99,0,3048SPGC,C24T,,,Y,1,2
318,C24Y,73241,2017-05-31 16:11:07.887,2013-04-03 08:29:08.263,0,3048SPGCY,C24T,,,Y,1,2
319,C24J,73243,2017-05-31 16:11:25.563,2013-04-03 08:33:10.487,0,3048SPGCJ,C24T,,,Y,1,2
320,C24Y,324,2013-04-03 08:34:47.0,2013-04-03 08:34:25.743,1,302SPGCY,C24T,,,N,1,
321,B79S,72791,2017-05-31 17:12:49.313,2013-04-03 08:35:40.827,0,2105GCS,B79,,,N,1,2
322,C25T,73250,2017-05-31 16:10:30.25,2013-04-07 10:12:07.367,0,246SPGC,C25T,,,Y,1,2
323,C25A,73251,2017-05-31 16:10:43.143,2013-04-07 10:12:23.95,0,246SPGC,C25T,,,Y,1,2
324,A24Y,71242,2017-05-31 17:53:10.32,2013-04-09 21:29:59.997,0,40221Y,A24,,,N,1,2
325,C26,73260,2017-05-31 16:09:57.147,2013-04-11 08:14:16.0,0,3085GC,C26,,,N,1,2
326,C26S,73261,2017-05-31 16:10:02.017,2013-04-11 08:14:44.61,0,3085GCS,C26,,,N,1,2
327,A86,71860,2017-05-31 17:37:09.483,2013-04-11 10:09:39.367,0,99064-A,A86,,,N,1,2
328,A86S,71861,2017-05-31 17:37:19.667,2013-04-11 11:12:31.853,0,99064-AS,A86,,,N,1,2
329,A66Y,71662,2017-05-31 17:41:44.453,2013-04-12 10:24:43.673,0,2033GCY,A66,,,N,1,2
330,A31,71310,2017-05-31 17:51:20.863,2013-04-13 10:13:56.04,0,0190,A31,,,N,1,2
331,A33,71330,2017-05-31 17:51:09.79,2013-04-13 10:14:57.867,0,0282,A33,,,N,1,2
332,C27,73270,2017-05-31 16:09:21.593,2013-04-13 11:20:31.14,0,3044GC,C27,,,N,1,2
333,C27S,73271,2017-05-31 16:09:28.0,2013-04-13 11:20:49.547,0,3044GCS,C27,,,N,1,2
334,C28,73280,2017-05-31 16:08:57.07,2013-04-15 11:12:57.027,0,3084GC,C28,,,N,1,2
335,C28S,73281,2017-05-31 16:09:03.623,2013-04-15 11:13:25.153,0,3084GCS,C28,,,N,1,2
336,C28Y,73282,2017-05-31 16:09:09.713,2013-04-15 11:13:39.21,0,3084GCY,C28,,,N,1,2
337,C29,73290,2017-05-31 16:08:29.507,2013-04-15 14:52:48.973,0,3081GC,C29,,,N,1,2
338,C29Y,73292,2017-05-31 16:08:43.793,2013-04-15 14:53:20.75,0,3081GCY,C29,,,N,1,2
339,B88Y,72882,2017-05-31 17:09:42.293,2013-04-16 17:36:26.937,0,2117GCY,B88,,,N,1,2
340,C30,73300,2017-05-31 16:08:15.257,2013-04-23 09:15:39.353,0,S017,,,,N,1,3
341,C06Y,73062,2017-05-31 16:57:59.297,2013-04-24 16:12:27.03,0,2139GCY,C06,,,N,1,2
342,981X,9814,2017-06-01 14:21:05.59,2013-04-25 15:12:32.463,0,ÉîÉ«²¼ÎÆ,981,,,N,1,2
343,982X,9826,2017-06-01 14:21:51.61,2013-04-25 15:14:03.32,0,Ç³É«²¼ÎÆ,982,,,N,1,2
344,¹¤³Ìµ¥»¨É«1,10101,2017-06-01 09:01:01.277,2013-04-26 09:03:37.567,0,¹¤³Ìµ¥»¨É«1,¹¤³Ìµ¥»¨É«1,¹¤³Ìµ¥»¨É«1,,N,0,2
345,¹¤³Ìµ¥»¨É«2,10102,2017-06-01 09:01:09.007,2013-04-26 09:03:54.587,0,¹¤³Ìµ¥»¨É«2,¹¤³Ìµ¥»¨É«2,¹¤³Ìµ¥»¨É«2,,N,0,2
346,¹¤³Ìµ¥»¨É«3,10103,2017-06-01 09:01:14.173,2013-04-26 09:04:05.087,0,¹¤³Ìµ¥»¨É«3,¹¤³Ìµ¥»¨É«3,¹¤³Ìµ¥»¨É«3,,N,0,2
347,¹¤³Ìµ¥»¨É«4,10104,2017-06-01 09:01:18.537,2013-04-26 09:04:18.017,0,¹¤³Ìµ¥»¨É«4,¹¤³Ìµ¥»¨É«4,¹¤³Ìµ¥»¨É«4,,N,0,2
348,¹¤³Ìµ¥»¨É«5,10105,2017-06-01 09:01:23.293,2013-04-26 09:04:37.72,0,¹¤³Ìµ¥»¨É«5,¹¤³Ìµ¥»¨É«5,¹¤³Ìµ¥»¨É«5,,N,0,2
349,¹¤³Ìµ¥»¨É«6,10106,2017-06-01 09:01:28.153,2013-04-26 09:04:50.747,0,¹¤³Ìµ¥»¨É«6,¹¤³Ìµ¥»¨É«6,¹¤³Ìµ¥»¨É«6,,N,0,2
350,¹¤³Ìµ¥»¨É«7,10107,2017-06-01 09:01:43.173,2013-04-26 09:05:06.987,0,¹¤³Ìµ¥»¨É«7,¹¤³Ìµ¥»¨É«7,¹¤³Ìµ¥»¨É«7,,N,0,2
351,¹¤³Ìµ¥»¨É«8,10108,2017-06-01 09:01:49.207,2013-04-26 09:05:17.08,0,¹¤³Ìµ¥»¨É«8,¹¤³Ìµ¥»¨É«8,¹¤³Ìµ¥»¨É«8,,N,0,2
352,¹¤³Ìµ¥»¨É«9,10109,2017-06-01 09:01:55.167,2013-04-26 09:05:26.177,0,¹¤³Ìµ¥»¨É«9,¹¤³Ìµ¥»¨É«9,¹¤³Ìµ¥»¨É«9,,N,0,2
353,¹¤³Ìµ¥»¨É«10,10110,2017-06-01 09:02:01.28,2013-04-26 09:05:39.42,0,¹¤³Ìµ¥»¨É«10,¹¤³Ìµ¥»¨É«10,¹¤³Ìµ¥»¨É«10,,N,0,2
354,A45Y,71452,2017-05-31 17:50:04.123,2013-04-28 15:11:41.78,0,1018GCY,A45,,,N,1,2
355,C31T,73310,2017-05-31 16:06:48.753,2013-05-04 10:07:06.283,0,3057SPGC,C31T,,,Y,1,2
356,C31A,73312,2017-05-31 16:07:01.847,2013-05-04 10:07:47.687,0,3057SPGC,C31T,,,Y,1,2
357,C31Y,73311,2017-05-31 16:06:53.53,2013-05-04 10:08:09.013,0,3057SPGCY,C31T,,,Y,1,2
358,C32,73320,2017-05-31 16:06:15.573,2013-05-06 11:58:54.097,0,QT3020,C32,,,N,1,2
359,C33,73330,2017-05-31 16:05:21.723,2013-05-07 10:14:54.03,0,40231-B(MX),A80,,,N,1,2
360,C34,73340,2017-05-31 16:05:04.54,2013-05-07 11:17:58.707,0,3100GC,903,,,N,1,2
361,C34S,73341,2017-05-31 16:05:09.523,2013-05-07 11:18:20.593,0,3100GC,903,,,N,1,2
362,C35,73350,2017-05-31 16:04:47.047,2013-05-07 11:18:43.9,0,3058GC,C35,,,N,1,2
363,C35S,73351,2017-05-31 16:04:53.51,2013-05-07 11:53:07.573,0,3058GCS,C35,,,N,1,2
364,C36,73360,2017-05-31 16:04:36.79,2013-05-16 17:54:59.047,0,3087SPGC,C36,,,Y,1,2
365,C37,73370,2017-05-31 16:03:12.02,2013-05-20 14:59:13.897,0,3107GC,C37,,,N,1,2
366,C37S,73371,2017-05-31 16:03:38.553,2013-05-20 14:59:30.027,0,3107GCS,C37,,,N,1,2
367,C37Y,73372,2017-05-31 16:03:45.66,2013-05-20 14:59:53.88,0,3107GCY,C37,,,N,1,2
368,C38,73380,2017-05-31 15:55:34.2,2013-05-21 09:09:24.29,0,3080SPGC,C38,,,Y,1,2
369,C39T,73390,2017-05-31 15:53:56.24,2013-05-21 09:09:57.253,0,3089SPGC,C39T,,,Y,1,2
370,C39Y,73391,2017-05-31 15:54:05.27,2013-05-21 09:10:19.047,0,3089SPGCY,C39T,,,Y,1,2
371,C40T,73400,2017-05-31 15:53:37.13,2013-05-21 09:10:57.8,0,3091SPGC,C40T,,,Y,1,2
372,C40Y,73401,2017-05-31 15:53:45.777,2013-05-21 09:11:18.623,0,3091SPGCY,C40T,,,Y,1,2
373,C39A,73392,2017-05-31 15:54:16.23,2013-05-21 10:00:49.627,0,3089SPGC,C39T,,,Y,1,2
374,C41S,73411,2017-05-31 15:53:16.78,2013-05-22 08:58:49.533,0,3104GCS,C41,,,N,1,2
375,C41,73410,2017-05-31 15:53:10.593,2013-05-22 11:10:16.99,0,3104GC,C41,,,N,1,2
376,C42,73420,2017-05-31 15:53:04.14,2013-05-22 17:33:46.35,0,YQ3001,C42,,,Y,1,2
377,A25Y,71252,2017-05-31 17:52:48.247,2013-05-27 14:28:11.93,0,40501Y,A25,,,N,1,2
378,B92Y,72921,2017-05-31 17:02:08.417,2013-05-27 15:07:29.27,0,235SPGCY,B92T,,,Y,1,2
379,C43,73430,2017-05-31 15:52:39.64,2013-05-28 14:59:59.803,0,3108GC,C43,,,N,1,2
380,C44,73440,2017-05-31 15:52:24.503,2013-05-28 15:12:37.397,0,2136GC,C44,,,N,1,2
381,C43S,73431,2017-05-31 15:52:50.307,2013-05-29 08:42:53.237,0,3108GCS,C43,,,N,1,2
382,C45T,73450,2017-05-31 15:51:49.027,2013-05-30 10:31:10.99,0,3052SPGC,C45T,,,Y,1,2
383,C45Y,73451,2017-05-31 16:02:46.847,2013-05-30 10:31:51.473,0,3052SPGCY,C45T,,,Y,1,2
384,C24A,73242,2017-05-31 16:11:18.143,2013-06-03 16:23:01.013,0,3048SPGC,C24T,,,Y,1,2
385,B09Y,72092,2017-05-31 17:34:50.377,2013-06-03 16:27:30.413,0,208Y,208,,,N,1,2
386,C46,73460,2017-05-31 14:46:33.75,2013-06-05 16:29:15.857,0,206(MT),206,,,N,1,2
387,C46S,73461,2017-05-31 14:46:38.67,2013-06-05 16:30:15.167,0,206S(MT),206,,,N,1,2
388,C47Y,73471,2017-05-31 14:46:23.16,2013-06-07 11:18:23.95,0,716Y,716,,,N,1,2
389,C47,73470,2017-05-31 14:46:16.077,2013-06-07 11:45:12.583,0,716,716,,,N,1,2
390,C49,73490,2017-05-31 14:45:50.07,2013-06-08 16:34:45.53,0,3110GC,C49,,,N,1,2
391,C49S,73491,2017-05-31 14:45:56.34,2013-06-08 16:35:05.077,0,3110GCS,C49,,,N,1,2
392,C49Y,73492,2017-05-31 14:46:01.21,2013-06-08 16:36:07.493,0,3110GCY,C49,,,N,1,2
393,C48,73480,2017-05-31 14:46:06.383,2013-06-10 15:26:26.097,0,902(ML),903,,,N,1,2
394,C50,73500,2017-05-31 14:45:43.793,2013-06-14 09:43:28.917,0,S020,,,,N,1,3
395,C51,73510,2017-05-31 14:45:32.67,2013-06-14 14:30:17.543,0,S024,,,,N,1,3
396,C52,73520,2017-05-31 14:45:14.347,2013-06-14 19:28:50.98,0,3115GC,C52,,,N,1,2
397,C52S,73521,2017-05-31 14:45:19.037,2013-06-14 19:29:08.45,0,3115GCS,C52,,,N,1,2
398,C53,73530,2017-05-31 14:44:53.82,2013-06-14 19:29:26.813,0,3118GC,C53,,,N,1,2
399,C53S,73531,2017-05-31 14:45:00.177,2013-06-14 19:29:40.01,0,3118GCS,C53,,,N,1,2
400,C57,73570,2017-05-31 14:43:46.993,2013-06-20 14:34:44.57,0,3091GC,C57,,,N,1,2
401,C57S,73571,2017-05-31 14:43:53.63,2013-06-20 14:35:03.523,0,3091GCS,C57,,,N,1,2
402,C54,73540,2017-05-31 14:44:42.83,2013-06-20 16:15:18.84,0,3119GC,C54,,,N,1,2
403,C54Y,73541,2017-05-31 14:44:48.013,2013-06-20 16:15:48.93,0,3119GCY,C54,,,N,1,2
404,C55,73550,2017-05-31 14:44:32.333,2013-06-20 16:16:11.363,0,3120GC,C55,,,N,1,2
405,C55S,73551,2017-05-31 14:44:37.413,2013-06-20 16:16:30.24,0,3120GCS,C55,,,N,1,2
406,C56,73560,2017-05-31 14:44:20.253,2013-06-20 16:16:48.197,0,3121GC,C56,,,N,1,2
407,C56Y,73561,2017-05-31 14:44:25.68,2013-06-20 16:17:10.037,0,3121GCY,C56,,,N,1,2
408,C58,73580,2017-05-31 14:43:40.183,2013-06-20 20:02:56.3,0,960(ML),960,,,N,1,2
409,B57,72570,2017-05-31 17:21:22.743,2013-06-21 16:14:25.733,0,2061GC,B57,,,N,1,2
410,B57G,72572,2017-05-31 17:21:36.87,2013-06-21 16:14:47.433,0,2061GCG,B57,,,N,1,2
411,C59Y,73591,2017-05-31 14:43:24.327,2013-06-24 14:15:53.497,0,536Y(MX),536,,,N,1,2
412,A71,71710,2017-05-31 17:40:33.027,2013-06-24 15:18:59.297,0,2046GC,A71,,,N,1,2
413,C59,73590,2017-05-31 14:43:13.69,2013-06-25 15:54:38.753,0,536(MX),536,,,N,1,2
414,C60T,73600,2017-05-31 15:56:16.497,2013-06-26 17:30:14.28,0,3101SPGC,C60T,,,Y,1,2
415,C60Y,73601,2017-05-31 15:56:20.587,2013-06-26 17:30:32.39,0,3101SPGCY,C60T,,,Y,1,2
416,C61,73610,2017-05-31 12:01:16.787,2013-06-29 16:10:27.787,0,3102GC,C61,,,N,1,2
417,C62,73620,2017-05-31 12:00:58.393,2013-07-03 09:30:00.19,0,3116GC,C62,,,N,1,2
418,C62S,73621,2017-05-31 12:01:03.59,2013-07-03 09:30:39.16,0,3116GCS,C62,,,N,1,2
419,113,1130,2017-06-01 10:23:42.88,2013-07-06 14:35:03.87,0,×ØÉ«,113,,,N,1,3
420,C63,73630,2017-05-31 12:00:51.583,2013-07-08 09:34:31.493,0,202(MX),202,,,N,1,2
421,C64,73640,2017-05-31 12:00:37.66,2013-07-10 09:25:06.253,0,S031,,,,N,1,3
422,C65,73650,2017-05-31 11:51:10.2,2013-07-10 10:55:44.49,0,3136GC,C65,,,N,1,2
423,C65S,73651,2017-05-31 11:51:15.943,2013-07-10 10:55:55.583,0,3136GCS,C65,,,N,1,2
424,A54Y,71542,2017-05-31 17:47:48.333,2013-07-11 20:46:26.263,0,1034GCY,A54,,,N,1,2
425,A55Y,71552,2017-05-31 17:47:05.55,2013-07-11 20:46:49.027,0,1038GCY,A55,,,N,1,2
426,A78Y,71782,2017-05-31 17:39:15.18,2013-07-12 10:58:35.763,0,40145-BY,A78,,,N,1,2
427,A78Y,178,2013-07-13 10:04:12.0,2013-07-12 19:52:58.957,1,40145-BY,A78,,,N,1,
428,C66T,73660,2017-05-31 15:56:28.223,2013-07-15 08:14:46.573,0,3098SPGC,C66T,,,Y,1,2
429,C14Y,73142,2017-05-31 16:30:41.493,2013-07-15 08:15:20.63,0,3064GCY,C14,,,N,1,2
430,C66Y,73661,2017-05-31 15:56:33.177,2013-07-15 11:58:30.75,0,3098SPGCY,C66T,,,Y,1,2
431,C67,73670,2017-05-31 11:50:30.327,2013-07-16 09:21:50.307,0,3086GC,C67,,,N,1,2
432,C68,73680,2017-05-31 11:50:13.353,2013-07-16 09:22:14.44,0,3125GC,C68,,,N,1,2
433,C69T,73690,2017-05-31 15:56:54.497,2013-07-16 10:14:25.303,0,3107SPGC,C69T,,,Y,1,2
434,C69Y,73691,2017-05-31 15:56:58.827,2013-07-16 10:14:50.233,0,3107SPGCY,C69T,,,Y,1,2
435,C69A,73692,2017-05-31 15:57:04.31,2013-07-16 10:15:22.307,0,3107SPGC,C69T,,,Y,1,2
436,C70Q,73700,2017-05-31 15:57:09.737,2013-07-18 09:07:05.407,0,YQ3002,,,,Y,1,2
437,C71T,73710,2017-05-31 15:57:15.157,2013-07-18 10:00:15.657,0,3119SPGC,C71T,,,Y,1,2
438,C73Q,73730,2017-05-31 15:57:24.607,2013-07-18 15:23:55.74,0,YQ3004,,,,Y,1,2
439,C72,73720,2017-05-31 11:49:32.827,2013-07-18 15:24:16.083,0,3149GC,C72,,,N,1,2
440,C02Y,73022,2017-05-31 16:59:05.317,2013-07-19 15:32:48.513,0,2131GCY,C02,,,N,1,2
441,202W,68,2016-04-14 09:37:32.0,2013-07-20 11:49:12.06,1,202SP,202T,,,N,1,
442,C74,73740,2017-05-31 11:48:06.25,2013-07-20 18:06:49.033,0,3126GC,C74,,,N,1,2
443,C74S,73741,2017-05-31 11:48:10.86,2013-07-20 18:07:05.867,0,3126GCS,C74,,,N,1,2
444,C75,73750,2017-05-31 11:47:50.28,2013-07-20 18:07:26.567,0,3105GC,C75,,,N,1,2
445,C75S,73751,2017-05-31 11:47:55.33,2013-07-20 18:07:41.933,0,3105GCS,C75,,,N,1,2
446,B40Y,72403,2017-05-31 17:26:23.133,2013-07-21 09:22:58.997,0,2078GCY,B40,,,N,1,2
447,C75G,73752,2017-05-31 16:01:49.95,2013-07-21 16:46:48.91,0,3105GCG,C75,,,N,1,2
448,C76,73760,2017-05-31 11:46:17.923,2013-07-22 15:11:03.153,0,3148GC,C76,,,N,1,2
449,C76S,73761,2017-05-31 11:46:23.277,2013-07-22 15:11:19.58,0,3148GCS,C76,,,N,1,2
450,C77,73770,2017-05-31 11:46:12.583,2013-07-22 20:14:36.513,0,3132GC,C77,,,N,1,2
451,C78,73780,2017-05-31 11:45:55.647,2013-07-23 14:18:15.77,0,201(MA),201,,,N,1,2
452,903X,9034,2017-06-01 14:20:15.947,2013-07-23 15:09:00.893,0,Å¯°×Ë¨Ä¾,903,,,N,1,2
453,C79T,73790,2017-05-31 15:57:38.91,2013-07-23 20:34:23.917,0,3108SPGC,C79T,,,Y,1,2
454,C79Y,73791,2017-05-31 16:01:24.793,2013-07-23 20:34:42.603,0,3108SPGCY,C79T,,,Y,1,2
455,C80,73800,2017-05-31 11:45:01.527,2013-07-24 09:49:44.943,0,3144GC,C80,,,N,1,2
456,C80Y,73802,2017-05-31 11:45:18.253,2013-07-24 10:47:59.353,0,3144GCY,C80,,,N,1,2
457,-,800,2013-07-25 17:23:23.0,2013-07-25 17:19:05.927,1,ÎÞ»¨É«,-,,,N,1,
458,C81,73810,2017-05-31 11:44:50.09,2013-07-26 08:39:27.557,0,¹¤³Ì202,C81,,,N,1,2
459,C82,73820,2017-05-31 11:44:32.607,2013-07-30 09:25:32.253,0,3103GC,C82,,,N,1,2
460,C83,73830,2017-05-31 11:44:12.803,2013-08-02 10:56:20.83,0,3056GC,C83,,,N,1,2
461,C83S,73831,2017-05-31 11:44:18.643,2013-08-02 10:56:41.72,0,3056GCS,C83,,,N,1,2
462,C84P,73841,2017-05-31 11:44:02.573,2013-08-02 17:14:45.773,0,PG3013,,,,N,1,2
